PersonID,FirstName,Surname,Gender,Age,HomeDistrictID,RingID,MOTags,OffenderType,FatherName
2777,Raghavendra,Kulkarni,M,44,30,,"weapon,market_area",oneoff,Karthik
2778,Manjunath,Madiwalar,M,37,10,,"cyber,weapon",oneoff,Vijay
2779,Dhanya,Salian,F,51,14,,"narcotics,cyber",oneoff,Ranganath
2780,Salman,Kamath,M,42,31,,"vehicle,narcotics",oneoff,Sunil
2781,Vijay,Jadhav,M,26,26,,"market_area,cyber",oneoff,Shivakumar
2782,Anil,Mallya,M,48,16,1.0,"narcotics,market_area,night_ops",ring,Abdul
2783,Hanumantha,Jadhav,M,49,14,,market_area,oneoff,Naveen
2784,Lohith,Rai,M,29,17,,"vehicle,weapon",oneoff,Vinay
2785,Varun,Kumar,M,45,19,,cyber,oneoff,Anil
2786,Pavan,Desai,M,47,26,,weapon,oneoff,Nandish
2787,Kamala,Kattimani,F,23,8,,weapon,oneoff,Darshan
2788,Madhu,Kumar,M,43,30,,"cyber,narcotics",oneoff,Raghavendra
2789,Divya,Uppar,F,49,14,,"weapon,interstate",oneoff,Waseem
2790,Rachana,Wali,F,53,3,,"vehicle,market_area",oneoff,Vinay
2791,Uday,Gaonkar,M,40,17,,"market_area,weapon",oneoff,Ganesh
2792,Sunil,Kodagu,M,29,15,,"cyber,weapon",oneoff,Ranganath
2793,Ramesh,Talawar,M,36,24,,night_ops,oneoff,Farhan
2794,Ravi,Suvarna,M,20,24,,"weapon,interstate",oneoff,Jagadish
2795,Ravi,Gowda,M,42,31,,"interstate,market_area",oneoff,Hanumantha
2796,Ramesh,Mallya,M,18,9,,"night_ops,narcotics",oneoff,Nandish
2797,Nandish,Kodagu,M,20,9,,weapon,oneoff,Harish
2798,Rizwan,Nayaka,M,47,18,,vehicle,oneoff,Nagaraj
2799,Lohith,Naik,M,47,10,,interstate,oneoff,Vinay
2800,Madhu,Doddamani,M,26,5,,"interstate,cyber",oneoff,Pavan
2801,Sharath,Hadimani,M,41,30,,"night_ops,interstate",oneoff,Yogesh
2802,Srinivas,Murthy,M,55,24,,"narcotics,weapon",oneoff,Santosh
2803,Ramesh,Pawar,M,28,2,,night_ops,oneoff,Chetan
2804,Balaji,Reddy,M,26,5,,"interstate,vehicle",oneoff,Ramesh
2805,Waseem,Gowda,M,49,11,,"interstate,narcotics",oneoff,Anil
2806,Nithin,Kamath,M,24,3,,"night_ops,cyber",oneoff,Madhu
2807,Noor,Bandi,F,48,12,,vehicle,oneoff,Karthik
2808,Yogesh,Mudaliar,M,29,13,,vehicle,oneoff,Madhu
2809,Puneeth,Mudaliar,M,27,8,,narcotics,oneoff,Umesh
2810,Manjunath,Jadhav,M,20,1,,"cyber,vehicle",oneoff,Yogesh
2811,Krishna,Hadimani,M,25,22,,"market_area,interstate",oneoff,Prakash
2812,Nandish,Hegde,M,20,1,,vehicle,oneoff,Gopal
2813,Darshan,Iyer,M,38,9,,"interstate,market_area",oneoff,Rajesh
2814,Chandru,Mallya,M,21,19,,cyber,oneoff,Puneeth
2815,Basavaraj,Kulkarni,M,24,18,,"vehicle,market_area",oneoff,Shivakumar
2816,Jagadish,Mallya,M,40,4,,"market_area,night_ops",oneoff,Lohith
2817,Varun,Desai,M,41,26,,"night_ops,narcotics",oneoff,Devaraj
2818,Omkar,Gaonkar,M,27,30,,market_area,oneoff,Jagadish
2819,Shwetha,Naik,F,49,17,,"weapon,cyber",oneoff,Zameer
2820,Akshata,Belagavi,F,49,13,,night_ops,oneoff,Eshwar
2821,Nandish,Badiger,M,47,23,,"weapon,narcotics",oneoff,Sandeep
2822,Bindu,Badiger,F,35,27,,vehicle,oneoff,Kiran
2823,Zameer,Wali,M,46,2,,"cyber,market_area",oneoff,Sunil
2824,Hanumantha,Jadhav,M,49,31,,"market_area,interstate",oneoff,Ranganath
2825,Pavan,Sharma,M,46,19,,night_ops,oneoff,Harish
2826,Manjunath,Naik,M,47,21,,"cyber,weapon",oneoff,Salman
2827,Anand,Sharma,M,55,16,,"cyber,night_ops",oneoff,Harish
2828,Anitha,Kodagu,F,47,2,,"weapon,vehicle",oneoff,Girish
2829,Waseem,Murthy,M,27,11,,"vehicle,interstate",oneoff,Krishna
2830,Raghavendra,Patil,M,20,21,,"vehicle,market_area",oneoff,Vinay
2831,Naveen,Mallya,M,24,26,,"weapon,night_ops",oneoff,Jagadish
2832,Abdul,Suvarna,M,36,15,,"narcotics,weapon",oneoff,Karthik
2833,Lohith,Kumar,M,49,22,,"narcotics,market_area",oneoff,Ravi
2834,Sunil,Nayaka,M,52,24,,"narcotics,weapon",oneoff,Suresh
2835,Chandru,Devadiga,M,21,3,,"cyber,narcotics",oneoff,Anand
2836,Madhu,Gowda,M,40,14,,market_area,oneoff,Waseem
2837,Jagadish,Talawar,M,28,11,,market_area,oneoff,Mohammed
2838,Gowramma,Bandi,F,25,20,,vehicle,oneoff,Gopal
2839,Waseem,Madiwalar,M,40,30,,"vehicle,market_area",oneoff,Eshwar
2840,Vinay,Hiremath,M,29,24,,"weapon,vehicle",oneoff,Imran
2841,Basavaraj,Angadi,M,50,25,,"night_ops,narcotics",oneoff,Lokesh
2842,Rizwan,Hegde,M,25,14,,"weapon,interstate",oneoff,Kiran
2843,Lohith,Angadi,M,24,7,,"cyber,interstate",oneoff,Yogesh
2844,Vijay,Mallya,M,21,29,,interstate,oneoff,Karthik
2845,Kavya,Talawar,F,52,25,,"night_ops,interstate",oneoff,Harish
2846,Ganesh,Khan,M,51,30,,night_ops,repeat,Ganesh
2847,Sandeep,Naik,M,37,6,,"narcotics,interstate",oneoff,Suresh
2848,Imran,Gowda,M,20,19,,"night_ops,narcotics",oneoff,Prakash
2849,Uday,Uppar,M,31,14,,"weapon,interstate",oneoff,Devaraj
2850,Raghavendra,Bhat,M,55,17,,vehicle,oneoff,Thimmaiah
2851,Anand,Talawar,M,37,8,,"market_area,narcotics",oneoff,Hanumantha
2852,Srinivas,Chavan,M,53,3,,night_ops,oneoff,Karthik
2853,Uday,Hiremath,M,29,4,,weapon,oneoff,Sharath
2854,Hanumantha,Chavan,M,35,15,,night_ops,oneoff,Basavaraj
2855,Arun,Suvarna,M,39,5,,"weapon,night_ops",oneoff,Imran
2856,Ravi,Lamani,M,43,23,,cyber,repeat,Ganesh
2857,Rajesh,Lamani,M,23,23,,"cyber,night_ops",oneoff,Yashwanth
2858,Nagaraj,Murthy,M,50,19,,vehicle,oneoff,Chetan
2859,Ravi,Iyer,M,31,21,,market_area,oneoff,Ravi
2860,Anand,Naik,M,49,14,,"weapon,interstate",oneoff,Chandru
2861,Puneeth,Shetty,M,33,14,,"narcotics,night_ops",oneoff,Nithin
2862,Umesh,Devadiga,M,27,22,,"night_ops,interstate",oneoff,Umesh
2863,Sandeep,Shetty,M,23,17,,"night_ops,market_area",oneoff,Santosh
2864,Ganesh,Shanbhag,M,33,27,,narcotics,oneoff,Lohith
2865,Tanveer,Patil,M,30,15,,"narcotics,vehicle",oneoff,Kiran
2866,Harini,Doddamani,F,34,15,,interstate,oneoff,Pavan
2867,Imran,Kulkarni,M,42,2,,interstate,oneoff,Arun
2868,Umesh,Kumar,M,19,10,,"market_area,night_ops",oneoff,Rajesh
2869,Chandru,Talawar,M,51,9,,interstate,oneoff,Raghavendra
2870,Varun,Jadhav,M,33,17,,interstate,oneoff,Raghavendra
2871,Deepika,Acharya,F,19,26,,cyber,oneoff,Abdul
2872,Ganesh,Iyer,M,39,11,,"narcotics,cyber",oneoff,Salman
2873,Chandru,Kumar,M,43,26,,night_ops,oneoff,Lohith
2874,Srinivas,Kumar,M,26,10,,"market_area,cyber",oneoff,Karthik
2875,Lokesh,Hiremath,M,25,22,,"weapon,night_ops",oneoff,Yashwanth
2876,Vani,Bhat,F,23,3,,"night_ops,cyber",oneoff,Nithin
2877,Umesh,Lamani,M,46,2,,narcotics,oneoff,Vinay
2878,Abdul,Kattimani,M,22,20,,interstate,oneoff,Lohith
2879,Rajesh,Desai,M,35,3,,narcotics,oneoff,Devaraj
2880,Manjunath,Sharma,M,29,19,,night_ops,oneoff,Puneeth
2881,Sandeep,Hiremath,M,53,8,2.0,"interstate,night_ops,vehicle",ring,Vijay
2882,Suresh,Rao,M,27,25,,"vehicle,night_ops",oneoff,Lokesh
2883,Praveen,Lamani,M,20,28,,"cyber,night_ops",oneoff,Vijay
2884,Waseem,Lamani,M,28,16,,weapon,oneoff,Umesh
2885,Vijay,Kumar,M,37,14,,narcotics,oneoff,Yogesh
2886,Imran,Wali,M,55,2,,"market_area,night_ops",oneoff,Raghavendra
2887,Gayathri,Lamani,F,46,5,,"interstate,weapon",oneoff,Uday
2888,Nithin,Pujari,M,53,31,,narcotics,oneoff,Thimmaiah
2889,Hanumantha,Gaonkar,M,39,23,,"narcotics,market_area",oneoff,Hanumantha
2890,Anand,Kamath,M,50,7,,night_ops,oneoff,Ravi
2891,Lokesh,Rai,M,54,29,,"narcotics,vehicle",oneoff,Uday
2892,Balaji,Kodagu,M,37,24,,"cyber,interstate",oneoff,Girish
2893,Rizwan,Kumar,M,44,31,,"market_area,narcotics",oneoff,Nagaraj
2894,Waseem,Angadi,M,34,14,,vehicle,oneoff,Omkar
2895,Ravi,Gaonkar,M,19,18,,"narcotics,market_area",oneoff,Yashwanth
2896,Imran,Kodagu,M,36,25,,"weapon,market_area",oneoff,Venkatesh
2897,Naveen,Rai,M,26,6,,"cyber,interstate",oneoff,Ganesh
2898,Uday,Naik,M,26,19,,interstate,oneoff,Manjunath
2899,Srinivas,Lamani,M,28,25,,"narcotics,cyber",oneoff,Varun
2900,Waseem,Kodagu,M,46,17,,"market_area,narcotics",oneoff,Praveen
2901,Gopal,Chavan,M,21,27,,"weapon,market_area",oneoff,Santosh
2902,Ravi,Lamani,M,53,2,,night_ops,oneoff,Puneeth
2903,Arun,Badiger,M,24,9,,weapon,oneoff,Rizwan
2904,Anand,Reddy,M,40,25,,"weapon,interstate",oneoff,Anand
2905,Meena,Hadimani,F,37,3,,"night_ops,market_area",oneoff,Omkar
2906,Chetan,Kumar,M,30,31,,weapon,oneoff,Praveen
2907,Krishna,Wali,M,44,22,,cyber,oneoff,Vijay
2908,Darshan,Badiger,M,33,21,,market_area,oneoff,Darshan
2909,Uday,Kattimani,M,40,4,,"cyber,market_area",oneoff,Anil
2910,Chandana,Lamani,F,40,23,,cyber,oneoff,Suresh
2911,Shivakumar,Doddamani,M,46,26,,"interstate,weapon",oneoff,Rajesh
2912,Balaji,Jadhav,M,20,8,,cyber,repeat,Eshwar
2913,Sandeep,Bandi,M,55,13,,"night_ops,narcotics",oneoff,Basavaraj
2914,Lokesh,Rai,M,18,17,,"cyber,market_area",oneoff,Lokesh
2915,Umesh,Hegde,M,45,6,,narcotics,oneoff,Nithin
2916,Venkatesh,Nayaka,M,25,10,,"cyber,narcotics",oneoff,Nandish
2917,Karthik,Kamath,M,36,11,,market_area,oneoff,Sunil
2918,Yashwanth,Kulkarni,M,48,23,,weapon,oneoff,Tanveer
2919,Naveen,Devadiga,M,29,24,,"narcotics,night_ops",oneoff,Chandru
2920,Ramesh,Gowda,M,25,22,,"weapon,night_ops",oneoff,Farhan
2921,Ranganath,Gaonkar,M,22,8,,night_ops,oneoff,Omkar
2922,Santosh,Salian,M,19,21,,"vehicle,night_ops",oneoff,Harish
2923,Mahesh,Salian,M,32,3,,interstate,oneoff,Karthik
2924,Dinesh,Doddamani,M,45,31,,"market_area,night_ops",oneoff,Eshwar
2925,Sharath,Desai,M,27,9,,vehicle,oneoff,Karthik
2926,Krishna,Kodagu,M,50,15,,night_ops,oneoff,Puneeth
2927,Anand,Pawar,M,54,21,,"night_ops,narcotics",oneoff,Nagaraj
2928,Gopal,Murthy,M,34,16,,interstate,oneoff,Dinesh
2929,Arun,Iyer,M,30,18,,weapon,oneoff,Pavan
2930,Srinivas,Kattimani,M,49,11,,"narcotics,night_ops",oneoff,Harish
2931,Gopal,Kumar,M,45,1,,market_area,oneoff,Farhan
2932,Praveen,Lamani,M,22,7,,"narcotics,market_area",oneoff,Ranganath
2933,Sunil,Mallya,M,26,24,,"narcotics,interstate",oneoff,Prakash
2934,Nithin,Madiwalar,M,49,8,,weapon,oneoff,Ranganath
2935,Divya,Patil,F,48,7,,narcotics,oneoff,Raghavendra
2936,Krishna,Hiremath,M,42,9,,vehicle,oneoff,Farhan
2937,Ganesh,Reddy,M,47,22,,night_ops,oneoff,Chetan
2938,Sunil,Hiremath,M,30,18,,"cyber,market_area",oneoff,Srinivas
2939,Vinay,Rao,M,27,17,,"night_ops,cyber",oneoff,Nithin
2940,Chetan,Shetty,M,50,17,,market_area,oneoff,Chetan
2941,Harish,Murthy,M,33,11,,"market_area,vehicle",oneoff,Girish
2942,Lokesh,Patil,M,34,31,,narcotics,oneoff,Krishna
2943,Nagaraj,Chavan,M,37,18,,vehicle,oneoff,Imran
2944,Eshwar,Hiremath,M,30,3,,night_ops,oneoff,Dinesh
2945,Venkatesh,Jadhav,M,18,1,,"cyber,night_ops",oneoff,Nandish
2946,Dhanya,Lamani,F,49,20,,"narcotics,interstate",oneoff,Arun
2947,Girish,Iyer,M,43,27,,interstate,oneoff,Chandru
2948,Ranganath,Kamath,M,55,3,,"interstate,vehicle",oneoff,Madhu
2949,Hemalatha,Patil,F,32,29,,"vehicle,night_ops",oneoff,Waseem
2950,Naveen,Suvarna,M,37,2,,"interstate,cyber",oneoff,Lokesh
2951,Shwetha,Nayaka,F,38,5,,"night_ops,market_area",repeat,Sandeep
2952,Ravi,Kulkarni,M,53,13,,"vehicle,interstate",oneoff,Kiran
2953,Nithin,Acharya,M,42,18,,weapon,oneoff,Naveen
2954,Girish,Bandi,M,37,17,,vehicle,oneoff,Karthik
2955,Eshwar,Salian,M,55,8,,market_area,oneoff,Yashwanth
2956,Yashwanth,Murthy,M,43,1,,"vehicle,narcotics",oneoff,Suresh
2957,Naveen,Kumar,M,28,8,,night_ops,oneoff,Chetan
2958,Mohammed,Bhat,M,47,12,,"narcotics,weapon",oneoff,Eshwar
2959,Vijay,Shetty,M,46,8,,"interstate,market_area",oneoff,Ranganath
2960,Abdul,Salian,M,45,25,,narcotics,oneoff,Nandish
2961,Praveen,Hegde,M,33,12,,narcotics,oneoff,Mohammed
2962,Tejaswini,Iyer,F,43,16,,market_area,oneoff,Rajesh
2963,Srinivas,Belagavi,M,46,15,,cyber,oneoff,Manjunath
2964,Raghavendra,Bhat,M,33,20,,cyber,oneoff,Karthik
2965,Suresh,Pujari,M,34,12,,cyber,oneoff,Zameer
2966,Triveni,Mudaliar,F,41,22,,"interstate,cyber",oneoff,Hanumantha
2967,Jagadish,Kumar,M,46,20,,"market_area,night_ops",oneoff,Shivakumar
2968,Kavya,Shetty,F,45,28,,weapon,oneoff,Waseem
2969,Arun,Acharya,M,45,2,,"narcotics,cyber",oneoff,Uday
2970,Darshan,Belagavi,M,19,18,,"market_area,narcotics",oneoff,Hanumantha
2971,Naveen,Pawar,M,26,18,,"night_ops,weapon",oneoff,Omkar
2972,Jagadish,Murthy,M,34,23,,narcotics,oneoff,Balaji
2973,Reshma,Angadi,F,32,9,,"narcotics,weapon",oneoff,Farhan
2974,Sahana,Hiremath,F,53,11,,weapon,oneoff,Chandru
2975,Karthik,Uppar,M,38,22,,"vehicle,interstate",oneoff,Thimmaiah
2976,Umesh,Nayaka,M,24,19,,weapon,oneoff,Sharath
2977,Ramesh,Khan,M,55,6,,night_ops,oneoff,Mahesh
2978,Lohith,Rao,M,51,20,,interstate,oneoff,Krishna
2979,Puneeth,Gowda,M,20,5,,"narcotics,market_area",oneoff,Mohammed
2980,Vijay,Uppar,M,39,12,,vehicle,repeat,Ganesh
2981,Zameer,Reddy,M,50,26,,"night_ops,weapon",oneoff,Sharath
2982,Uday,Acharya,M,29,23,,"weapon,interstate",oneoff,Venkatesh
2983,Manjunath,Kamath,M,21,7,,vehicle,oneoff,Yogesh
2984,Farhan,Rao,M,40,2,,"cyber,night_ops",oneoff,Srinivas
2985,Tanveer,Rao,M,27,1,,cyber,oneoff,Anil
2986,Varun,Gaonkar,M,28,7,,"market_area,interstate",oneoff,Sunil
2987,Karthik,Kumar,M,28,12,,cyber,oneoff,Chetan
2988,Arun,Hadimani,M,49,7,,narcotics,oneoff,Mohammed
2989,Santosh,Devadiga,M,42,11,,"interstate,narcotics",oneoff,Lokesh
2990,Tejaswini,Murthy,F,36,26,,"weapon,cyber",oneoff,Imran
2991,Venkatesh,Hiremath,M,20,7,,"cyber,interstate",oneoff,Waseem
2992,Mahesh,Jadhav,M,54,29,,narcotics,oneoff,Prakash
2993,Zameer,Bhat,M,45,31,,market_area,oneoff,Lohith
2994,Devaraj,Kamath,M,53,5,,"market_area,cyber",oneoff,Balaji
2995,Netravati,Reddy,F,38,22,,weapon,oneoff,Omkar
2996,Imran,Shanbhag,M,55,31,,narcotics,oneoff,Kiran
2997,Prakash,Gowda,M,51,3,,night_ops,oneoff,Farhan
2998,Ravi,Reddy,M,47,18,,"interstate,cyber",oneoff,Venkatesh
2999,Mohammed,Madiwalar,M,38,4,,"night_ops,narcotics",oneoff,Krishna
3000,Waseem,Angadi,M,20,29,,"cyber,weapon",oneoff,Suresh
3001,Sahana,Reddy,F,26,9,,"weapon,market_area",oneoff,Shivakumar
3002,Hemalatha,Uppar,F,21,19,,"night_ops,market_area",oneoff,Manjunath
3003,Naveen,Doddamani,M,48,4,,weapon,oneoff,Abdul
3004,Balaji,Gowda,M,47,2,,"narcotics,vehicle",oneoff,Manjunath
3005,Geetha,Kamath,F,39,22,,market_area,oneoff,Madhu
3006,Rizwan,Uppar,M,43,26,,cyber,oneoff,Santosh
3007,Yashwanth,Talawar,M,29,12,,"cyber,market_area",repeat,Nagaraj
3008,Rekha,Desai,F,53,24,,"interstate,night_ops",oneoff,Anand
3009,Naveen,Bandi,M,22,24,,narcotics,oneoff,Puneeth
3010,Vinay,Gaonkar,M,35,9,,"interstate,night_ops",oneoff,Waseem
3011,Madhu,Lamani,M,54,18,,weapon,repeat,Basavaraj
3012,Harish,Bhat,M,40,12,,"vehicle,market_area",oneoff,Gopal
3013,Girish,Hegde,M,22,3,,"interstate,market_area",oneoff,Lokesh
3014,Pavan,Bandi,M,54,18,,cyber,oneoff,Yogesh
3015,Dinesh,Murthy,M,23,27,,"night_ops,market_area",oneoff,Salman
3016,Venkatesh,Angadi,M,44,24,,narcotics,oneoff,Rajesh
3017,Omkar,Reddy,M,54,11,,narcotics,oneoff,Nithin
3018,Uday,Gowda,M,53,20,,"cyber,night_ops",oneoff,Rizwan
3019,Naveen,Desai,M,39,23,,narcotics,oneoff,Naveen
3020,Yashwanth,Lamani,M,36,30,,"market_area,cyber",oneoff,Yashwanth
3021,Lokesh,Iyer,M,21,22,,"weapon,narcotics",oneoff,Ravi
3022,Basavaraj,Bandi,M,40,9,,cyber,oneoff,Omkar
3023,Harini,Suvarna,F,46,5,,"weapon,night_ops",oneoff,Eshwar
3024,Imran,Khan,M,25,12,,cyber,oneoff,Jagadish
3025,Kiran,Angadi,M,33,10,,night_ops,oneoff,Balaji
3026,Pavan,Khan,M,33,9,,"cyber,weapon",oneoff,Srinivas
3027,Rizwan,Khan,M,34,29,,"cyber,weapon",oneoff,Santosh
3028,Sahana,Doddamani,F,26,19,,interstate,oneoff,Yashwanth
3029,Pavan,Chavan,M,47,31,,vehicle,oneoff,Farhan
3030,Chetan,Lamani,M,35,21,,"vehicle,night_ops",oneoff,Uday
3031,Rizwan,Kodagu,M,19,24,,cyber,oneoff,Kiran
3032,Girish,Hadimani,M,30,26,,market_area,oneoff,Shivakumar
3033,Venkatesh,Belagavi,M,41,23,,weapon,oneoff,Devaraj
3034,Pavan,Gaonkar,M,55,2,,vehicle,oneoff,Krishna
3035,Pallavi,Shetty,F,51,2,,"narcotics,weapon",oneoff,Abdul
3036,Abdul,Hegde,M,25,17,,weapon,oneoff,Jagadish
3037,Balaji,Shanbhag,M,24,8,,"vehicle,narcotics",oneoff,Yashwanth
3038,Suresh,Hiremath,M,20,11,,"interstate,cyber",oneoff,Imran
3039,Balaji,Kattimani,M,38,18,,"night_ops,interstate",oneoff,Praveen
3040,Roopa,Chavan,F,55,28,,narcotics,oneoff,Varun
3041,Basavaraj,Naik,M,39,7,,night_ops,oneoff,Jagadish
3042,Hanumantha,Suvarna,M,53,5,,"vehicle,weapon",oneoff,Rajesh
3043,Ruksana,Chavan,F,43,2,,interstate,oneoff,Santosh
3044,Jyothi,Khan,F,34,18,,"weapon,vehicle",oneoff,Girish
3045,Triveni,Rao,F,46,30,,interstate,oneoff,Kiran
3046,Naveen,Kodagu,M,22,21,,"interstate,narcotics",oneoff,Varun
3047,Sandeep,Gowda,M,21,13,,"market_area,weapon",oneoff,Salman
3048,Srinivas,Bandi,M,23,20,,narcotics,oneoff,Rizwan
3049,Yashoda,Talawar,F,47,9,,"interstate,market_area",oneoff,Imran
3050,Santosh,Mudaliar,M,34,6,,narcotics,oneoff,Ranganath
3051,Waseem,Reddy,M,47,4,,weapon,oneoff,Jagadish
3052,Shivakumar,Murthy,M,32,14,,"night_ops,narcotics",oneoff,Lohith
3053,Salman,Patil,M,36,13,,"vehicle,weapon",oneoff,Yogesh
3054,Varun,Hadimani,M,47,15,,night_ops,oneoff,Mohammed
3055,Nithin,Badiger,M,39,18,,"interstate,weapon",oneoff,Devaraj
3056,Krishna,Hegde,M,50,27,,interstate,oneoff,Tanveer
3057,Harish,Doddamani,M,41,17,,"weapon,cyber",oneoff,Rizwan
3058,Puneeth,Naik,M,25,24,,"cyber,weapon",oneoff,Yashwanth
3059,Rajesh,Madiwalar,M,38,25,,"interstate,weapon",oneoff,Anand
3060,Akshata,Khan,F,43,23,,interstate,oneoff,Karthik
3061,Salman,Mallya,M,54,29,,vehicle,oneoff,Sandeep
3062,Waseem,Rai,M,47,14,,"night_ops,cyber",oneoff,Venkatesh
3063,Ramesh,Devadiga,M,35,14,,market_area,oneoff,Puneeth
3064,Girish,Suvarna,M,29,6,,"vehicle,interstate",oneoff,Yogesh
3065,Uday,Uppar,M,30,21,,"narcotics,cyber",oneoff,Anand
3066,Anil,Uppar,M,18,16,,cyber,oneoff,Balaji
3067,Anil,Gowda,M,40,17,,"narcotics,interstate",oneoff,Madhu
3068,Basavaraj,Hadimani,M,38,18,,vehicle,oneoff,Harish
3069,Sunil,Kattimani,M,22,18,,"cyber,market_area",oneoff,Ramesh
3070,Mohammed,Kumar,M,46,12,,"market_area,interstate",oneoff,Karthik
3071,Yashwanth,Gaonkar,M,29,15,,vehicle,oneoff,Arun
3072,Imran,Wali,M,24,23,,"weapon,cyber",oneoff,Manjunath
3073,Raghavendra,Uppar,M,32,8,,cyber,oneoff,Basavaraj
3074,Nandini,Khan,F,34,16,,"night_ops,weapon",oneoff,Pavan
3075,Nagaraj,Shetty,M,34,25,,interstate,oneoff,Praveen
3076,Anil,Hiremath,M,27,23,,market_area,oneoff,Farhan
3077,Naveen,Wali,M,20,8,,weapon,oneoff,Nagaraj
3078,Yogesh,Gowda,M,23,19,,"interstate,narcotics",oneoff,Vijay
3079,Naveen,Madiwalar,M,37,2,,"interstate,weapon",oneoff,Chetan
3080,Nagaraj,Nayaka,M,46,10,,"narcotics,market_area",oneoff,Venkatesh
3081,Venkatesh,Acharya,M,30,6,,"vehicle,night_ops",oneoff,Sandeep
3082,Ravi,Reddy,M,44,19,,"interstate,cyber",oneoff,Prakash
3083,Eshwar,Badiger,M,19,12,,"weapon,vehicle",oneoff,Vijay
3084,Pooja,Pujari,F,20,19,,vehicle,oneoff,Varun
3085,Sandeep,Desai,M,29,19,,weapon,oneoff,Varun
3086,Madhu,Iyer,M,22,29,,"narcotics,interstate",oneoff,Srinivas
3087,Pavan,Mallya,M,41,20,,market_area,oneoff,Thimmaiah
3088,Usha,Shanbhag,F,33,27,,narcotics,oneoff,Anand
3089,Yogesh,Kumar,M,40,21,,"cyber,interstate",oneoff,Umesh
3090,Chaitra,Kattimani,F,18,4,,"vehicle,interstate",oneoff,Puneeth
3091,Manjunath,Suvarna,M,35,27,,night_ops,oneoff,Varun
3092,Bindu,Salian,F,37,14,,weapon,oneoff,Vinay
3093,Balaji,Belagavi,M,50,8,,"weapon,cyber",oneoff,Madhu
3094,Ruksana,Bandi,F,33,27,,"narcotics,night_ops",oneoff,Vijay
3095,Shivakumar,Hegde,M,24,27,,"interstate,narcotics",oneoff,Balaji
3096,Imran,Kumar,M,46,24,,narcotics,oneoff,Eshwar
3097,Karthik,Patil,M,54,9,,"night_ops,narcotics",oneoff,Srinivas
3098,Kiran,Bhat,M,44,14,,"cyber,night_ops",oneoff,Vijay
3099,Rajesh,Khan,M,37,21,,interstate,oneoff,Farhan
3100,Girish,Wali,M,33,18,,"cyber,night_ops",oneoff,Mohammed
3101,Ganesh,Suvarna,M,30,2,,cyber,oneoff,Venkatesh
3102,Sunil,Iyer,M,29,11,,"market_area,weapon",oneoff,Umesh
3103,Devaraj,Sharma,M,19,6,,vehicle,oneoff,Uday
3104,Farhan,Mallya,M,45,6,,"narcotics,cyber",oneoff,Mohammed
3105,Harish,Kumar,M,33,16,,vehicle,oneoff,Puneeth
3106,Chetan,Mudaliar,M,36,18,,"vehicle,narcotics",oneoff,Nagaraj
3107,Sunil,Bhat,M,46,21,,market_area,oneoff,Devaraj
3108,Mahesh,Khan,M,45,16,,"night_ops,market_area",oneoff,Prakash
3109,Ramesh,Badiger,M,26,6,,"vehicle,narcotics",oneoff,Naveen
3110,Jagadish,Reddy,M,36,6,,narcotics,oneoff,Gopal
3111,Ranganath,Shetty,M,21,29,,vehicle,oneoff,Eshwar
3112,Gopal,Pujari,M,24,16,,"narcotics,interstate",oneoff,Krishna
3113,Girish,Mudaliar,M,26,20,,"market_area,vehicle",repeat,Ravi
3114,Tanveer,Khan,M,53,23,,"narcotics,night_ops",oneoff,Salman
3115,Yashoda,Rai,F,39,28,,"weapon,market_area",oneoff,Basavaraj
3116,Gopal,Hadimani,M,42,3,,market_area,oneoff,Vinay
3117,Gopal,Pawar,M,29,28,,"interstate,night_ops",oneoff,Jagadish
3118,Darshan,Acharya,M,25,30,,market_area,oneoff,Santosh
3119,Lokesh,Patil,M,23,31,,"narcotics,vehicle",oneoff,Tanveer
3120,Balaji,Uppar,M,47,12,,"cyber,market_area",oneoff,Venkatesh
3121,Karthik,Naik,M,48,7,,"narcotics,night_ops",oneoff,Jagadish
3122,Nandish,Iyer,M,26,31,,"night_ops,market_area",oneoff,Anand
3123,Rizwan,Uppar,M,45,12,,cyber,oneoff,Naveen
3124,Ruksana,Murthy,F,31,26,,weapon,oneoff,Chetan
3125,Vidya,Chavan,F,29,6,,"weapon,night_ops",oneoff,Venkatesh
3126,Chetan,Acharya,M,27,8,,narcotics,oneoff,Thimmaiah
3127,Umesh,Iyer,M,21,31,,"night_ops,market_area",oneoff,Puneeth
3128,Anil,Devadiga,M,35,25,,cyber,oneoff,Devaraj
3129,Jagadish,Salian,M,49,25,,"narcotics,vehicle",oneoff,Abdul
3130,Nandish,Mudaliar,M,46,17,,interstate,oneoff,Omkar
3131,Basavaraj,Patil,M,18,11,,"cyber,market_area",oneoff,Girish
3132,Girish,Iyer,M,52,18,,"narcotics,cyber",oneoff,Arun
3133,Devaraj,Talawar,M,47,30,,night_ops,oneoff,Uday
3134,Chetan,Rao,M,46,15,,"cyber,night_ops",oneoff,Nithin
3135,Dinesh,Madiwalar,M,40,27,,"narcotics,market_area",oneoff,Yogesh
3136,Umesh,Jadhav,M,34,28,,"interstate,night_ops",oneoff,Anil
3137,Thimmaiah,Hiremath,M,24,15,,"interstate,cyber",oneoff,Sunil
3138,Raghavendra,Bhat,M,38,13,,night_ops,oneoff,Abdul
3139,Madhu,Shanbhag,M,38,19,,"narcotics,vehicle",oneoff,Jagadish
