CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID
3794,Roopa Hadimani,46,7,,
3795,Gopal Pawar,32,7,,
3796,Akshata Hadimani,63,7,,
3797,Arun Talawar,64,4,,
3798,Kalpana Jadhav,35,6,,
3799,Waseem Madiwalar,48,1,,
3800,Hanumantha Madiwalar,41,9,,
3801,Yashoda Pujari,59,4,,
3802,Uday Kulkarni,38,8,,
3803,Srinivas Sharma,40,5,,
3804,Jagadish Kodagu,60,10,,
3805,Ananya Gaonkar,24,10,,
3806,Meena Bandi,44,7,,
3807,Fatima Gaonkar,48,1,,
3808,Varun Kumar,39,1,,
3809,Sabiha Bandi,38,10,,
3810,Farhan Desai,47,5,,
3811,Varun Hiremath,55,2,,
3812,Puneeth Rao,60,1,,
3813,Harish Patil,35,8,,
3814,Madhu Murthy,21,4,,
3815,Karthik Mallya,24,2,,
3816,Dinesh Sharma,39,6,,
3817,Triveni Sharma,39,4,,
3818,Padma Rai,29,5,,
3819,Madhu Jadhav,41,3,,
3820,Kalpana Suvarna,41,10,,
3821,Yashoda Desai,63,4,,
3822,Vidya Madiwalar,25,6,,
3823,Kiran Madiwalar,26,5,,
3824,Rajesh Gaonkar,22,7,,
3825,Manjula Shanbhag,44,2,,
3826,Rachana Rao,25,1,,
3827,Eshwar Hegde,61,7,,
3828,Latha Hadimani,36,4,,
3829,Chaitra Belagavi,31,4,,
3830,Meena Shetty,38,1,,
3831,Meena Bhat,50,7,,
3832,Chandru Shetty,33,7,,
3833,Rekha Badiger,27,1,,
3834,Suresh Shetty,47,9,,
3835,Rajesh Kattimani,53,10,,
3836,Ranganath Naik,48,6,,
3837,Tejaswini Sharma,49,3,,
3838,Akshata Doddamani,53,6,,
3839,Uma Hegde,31,3,,
3840,Anitha Mudaliar,47,3,,
3841,Hemalatha Suvarna,28,9,,
3842,Lakshmi Kumar,53,9,,
3843,Ananya Devadiga,47,3,,
3844,Jagadish Sharma,48,5,,
3845,Shivakumar Kattimani,41,8,,
3846,Hanumantha Angadi,55,4,,
3847,Suresh Hegde,56,7,,
3848,Usha Desai,44,5,,
3849,Lokesh Hegde,59,1,,
3850,Jyothi Kodagu,34,5,,
3851,Tanveer Angadi,63,5,,
3852,Girish Nayaka,39,1,,
3853,Ruksana Kodagu,59,10,,
3854,Sharath Kulkarni,46,10,,
3855,Lakshmi Naik,33,4,,
3856,Geetha Hadimani,49,1,,
3857,Indira Acharya,40,2,,
3858,Vani Naik,57,2,,
3859,Gayathri Kodagu,32,10,,
3860,Bharathi Madiwalar,35,8,,
3861,Abdul Hadimani,23,8,,
3862,Sandeep Shanbhag,22,7,,
3863,Ayesha Madiwalar,50,7,,
3864,Manjula Madiwalar,48,6,,
3865,Chaitra Gowda,47,10,,
3866,Nandini Nayaka,65,3,,
3867,Netravati Talawar,32,7,,
3868,Nandini Reddy,28,1,,
3869,Tanveer Murthy,27,7,,
3870,Santosh Acharya,47,7,,
3871,Devaraj Mudaliar,59,2,,
3872,Manjula Belagavi,40,4,,
3873,Varun Iyer,28,2,,
3874,Bhavya Kumar,28,3,,
3875,Eshwar Angadi,43,7,,
3876,Netravati Iyer,46,5,,
3877,Chandana Kulkarni,65,3,,
3878,Mahesh Kumar,58,8,,
3879,Jyothi Patil,42,6,,
3880,Nandish Shetty,24,1,,
3881,Basavaraj Wali,20,7,,
3882,Ananya Kattimani,62,4,,
3883,Ayesha Mudaliar,60,3,,
3884,Rekha Rai,54,9,,
3885,Ravi Talawar,35,9,,
3886,Gowramma Mallya,23,1,,
3887,Farhan Kattimani,26,9,,
3888,Bhavya Kamath,57,7,,
3889,Padma Khan,36,4,,
3890,Raghavendra Pujari,58,3,,
3891,Indira Rao,36,9,,
3892,Divya Gowda,65,1,,
3893,Lohith Hadimani,44,4,,
3894,Padma Pawar,30,3,,
3895,Savitha Patil,52,4,,
3896,Anitha Kumar,57,4,,
3897,Omkar Rao,35,9,,
3898,Kiran Kodagu,51,1,,
3899,Puneeth Acharya,54,5,,
3900,Nandish Naik,56,5,,
3901,Reshma Hadimani,30,6,,
3902,Madhu Iyer,35,6,,
3903,Dhanya Iyer,24,2,,
3904,Deepa Hegde,46,3,,
3905,Yashwanth Sharma,44,7,,
3906,Sandeep Bhat,52,6,,
3907,Arun Naik,21,3,,
3908,Sahana Mallya,36,3,,
3909,Noor Murthy,64,3,,
3910,Savitha Nayaka,29,3,,
3911,Divya Shanbhag,23,7,,
3912,Zeenath Rao,22,2,,
3913,Pavan Devadiga,47,9,,
3914,Ramesh Madiwalar,55,4,,
3915,Salman Badiger,58,2,,
3916,Kavya Talawar,36,7,,
3917,Srinivas Madiwalar,25,2,,
3918,Divya Gowda,30,2,,
3919,Zeenath Wali,23,8,,
3920,Zeenath Devadiga,27,10,,
3921,Netravati Suvarna,41,6,,
3922,Deepa Belagavi,28,5,,
3923,Darshan Wali,36,5,,
3924,Bharathi Doddamani,23,5,,
3925,Venkatesh Pawar,65,5,,
3926,Jyothi Hegde,51,2,,
3927,Madhu Pujari,60,9,,
3928,Sunitha Doddamani,28,6,,
3929,Pavan Rao,45,6,,
3930,Pooja Hadimani,64,3,,
3931,Chetan Madiwalar,32,8,,
3932,Padma Murthy,62,7,,
3933,Jyothi Mudaliar,41,7,,
3934,Abdul Patil,61,1,,
3935,Zameer Belagavi,24,10,,
3936,Devaraj Rai,51,7,,
3937,Tanveer Salian,49,8,,
3938,Kavya Madiwalar,38,3,,
3939,Abdul Rai,43,1,,
3940,Sharath Kumar,34,3,,
3941,Ganesh Lamani,57,7,,
3942,Geetha Naik,52,5,,
3943,Ganesh Kumar,60,2,,
3944,Harish Doddamani,65,3,,
3945,Nithin Talawar,37,7,,
3946,Yogesh Shanbhag,59,6,,
3947,Santosh Gaonkar,60,5,,
3948,Akshata Mudaliar,46,5,,
3949,Chandana Sharma,28,2,,
3950,Rekha Gaonkar,20,4,,
3951,Zeenath Uppar,44,9,,
3952,Indira Gowda,42,10,,
3953,Fatima Kattimani,35,9,,
3954,Deepa Shanbhag,23,8,,
3955,Lalitha Desai,65,1,,
3956,Uma Acharya,55,6,,
3957,Ananya Bhat,21,1,,
3958,Mamatha Mallya,39,8,,
3959,Noor Pawar,23,9,,
3960,Yashoda Bhat,49,2,,
3961,Deepika Acharya,28,9,,
3962,Roopa Gaonkar,54,4,,
3963,Fatima Angadi,48,6,,
3964,Dinesh Jadhav,28,5,,
3965,Triveni Talawar,30,8,,
3966,Rizwan Gaonkar,48,1,,
3967,Krishna Sharma,46,8,,
3968,Rachana Pujari,25,5,,
3969,Geetha Chavan,30,8,,
3970,Rekha Lamani,28,1,,
3971,Sandeep Shetty,29,5,,
3972,Sahana Iyer,56,7,,
3973,Sunil Suvarna,25,9,,
3974,Darshan Naik,32,10,,
3975,Noor Kattimani,58,1,,
3976,Gopal Kulkarni,23,6,,
3977,Pavan Chavan,53,10,,
3978,Kavya Shetty,30,6,,
3979,Nagaraj Madiwalar,33,10,,
3980,Harini Suvarna,31,2,,
3981,Harini Devadiga,41,2,,
3982,Tejaswini Kulkarni,24,2,,
3983,Pavan Kulkarni,58,5,,
3984,Nithin Acharya,62,8,,
3985,Triveni Talawar,61,3,,
3986,Triveni Chavan,63,3,,
3987,Girish Desai,59,7,,
3988,Divya Angadi,47,10,,
3989,Shivakumar Khan,37,6,,
3990,Nandini Mallya,27,6,,
3991,Deepa Shanbhag,64,3,,
3992,Vani Sharma,62,9,,
3993,Dinesh Rai,56,5,,
3994,Ganesh Desai,22,6,,
3995,Imran Wali,30,6,,
3996,Kamala Mallya,26,9,,
3997,Pavan Patil,61,9,,
3998,Mahesh Rai,45,7,,
3999,Girish Angadi,47,2,,
4000,Manjula Kamath,53,2,,
4001,Salman Rao,43,4,,
4002,Hemalatha Rao,43,2,,
4003,Sunitha Lamani,51,3,,
4004,Anand Kodagu,35,10,,
4005,Varun Badiger,21,7,,
4006,Jagadish Gowda,65,10,,
4007,Netravati Iyer,46,2,,
4008,Hemalatha Iyer,34,8,,
4009,Kamala Patil,61,9,,
4010,Harini Shetty,50,2,,
4011,Pooja Patil,54,2,,
4012,Ruksana Belagavi,39,9,,
4013,Dhanya Gowda,47,1,,
4014,Divya Kodagu,46,5,,
4015,Chetan Bandi,43,10,,
4016,Ananya Naik,30,1,,
4017,Hanumantha Acharya,36,9,,
4018,Santosh Jadhav,20,3,,
4019,Manjula Hiremath,26,1,,
4020,Vijay Shanbhag,29,3,,
4021,Zeenath Hiremath,20,3,,
4022,Tanveer Uppar,63,8,,
4023,Chetan Rai,35,7,,
4024,Shivakumar Naik,43,2,,
4025,Vinay Shanbhag,25,9,,
4026,Vinay Jadhav,50,7,,
4027,Lokesh Wali,26,3,,
4028,Vinay Belagavi,64,9,,
4029,Raghavendra Lamani,64,6,,
4030,Vidya Patil,60,10,,
4031,Gowramma Hadimani,26,5,,
4032,Sunil Nayaka,51,1,,
4033,Rekha Chavan,49,2,,
4034,Arun Devadiga,34,2,,
4035,Chandana Mudaliar,38,3,,
4036,Lalitha Kodagu,21,2,,
4037,Ishwarya Bandi,55,4,,
4038,Jagadish Gowda,33,2,,
4039,Rekha Acharya,34,4,,
4040,Tejaswini Bandi,43,5,,
4041,Sunil Nayaka,62,4,,
4042,Kalpana Wali,62,7,,
4043,Arun Pujari,20,8,,
4044,Kalpana Wali,20,6,,
4045,Pallavi Doddamani,50,7,,
4046,Kamala Naik,27,8,,
4047,Gowramma Pawar,42,2,,
4048,Lohith Belagavi,53,5,,
4049,Nithin Pawar,61,2,,
4050,Nandish Talawar,38,4,,
4051,Ruksana Talawar,52,3,,
4052,Akshata Suvarna,57,6,,
4053,Thimmaiah Suvarna,55,3,,
4054,Sandeep Belagavi,35,10,,
4055,Zeenath Madiwalar,20,9,,
4056,Pavan Shetty,52,10,,
4057,Eshwar Badiger,48,8,,
4058,Fatima Kulkarni,25,8,,
4059,Indira Khan,52,8,,
4060,Rekha Belagavi,34,10,,
4061,Naveen Talawar,64,7,,
4062,Arun Shanbhag,50,3,,
4063,Madhu Hiremath,54,6,,
4064,Mohammed Bhat,54,3,,
4065,Divya Talawar,53,1,,
4066,Usha Hiremath,64,3,,
4067,Shwetha Khan,35,3,,
4068,Uma Madiwalar,54,6,,
4069,Gowramma Patil,21,9,,
4070,Jagadish Pujari,34,7,,
4071,Omkar Mallya,27,10,,
4072,Meena Kulkarni,21,10,,
4073,Sunitha Kodagu,22,8,,
4074,Mohammed Rao,22,5,,
4075,Praveen Wali,21,9,,
4076,Ayesha Pujari,54,5,,
4077,Puneeth Talawar,57,2,,
4078,Latha Bandi,59,9,,
4079,Gayathri Badiger,27,4,,
4080,Puneeth Lamani,49,7,,
4081,Waseem Lamani,43,1,,
4082,Rizwan Salian,62,7,,
4083,Divya Jadhav,40,3,,
4084,Rekha Kodagu,44,3,,
4085,Kiran Rao,53,8,,
4086,Reshma Mudaliar,22,2,,
4087,Umesh Talawar,57,5,,
4088,Jagadish Rao,46,3,,
4089,Savitha Patil,64,3,,
4090,Arun Kodagu,33,5,,
4091,Triveni Bandi,30,9,,
4092,Vani Gaonkar,53,5,,
4093,Harish Reddy,62,6,,
4094,Jyothi Gaonkar,29,4,,
4095,Nandini Devadiga,42,2,,
4096,Shwetha Rao,60,1,,
4097,Indira Patil,54,4,,
4098,Shwetha Talawar,32,6,,
4099,Netravati Belagavi,44,3,,
4100,Arun Doddamani,28,4,,
4101,Netravati Bhat,32,7,,
4102,Latha Gaonkar,38,4,,
4103,Yogesh Acharya,26,9,,
4104,Tejaswini Kodagu,36,4,,
4105,Manjula Pawar,63,10,,
4106,Fatima Gowda,32,4,,
4107,Mamatha Nayaka,32,6,,
4108,Ganesh Rai,36,8,,
4109,Manjula Acharya,44,8,,
4110,Uma Pawar,25,2,,
4111,Sunil Naik,40,4,,
4112,Kalpana Kumar,34,1,,
4113,Shivakumar Hegde,34,6,,
4114,Harish Angadi,36,8,,
4115,Nithin Desai,39,6,,
4116,Eshwar Bandi,32,1,,
4117,Thimmaiah Bandi,39,6,,
4118,Kamala Rao,49,6,,
4119,Bhavya Hadimani,57,7,,
4120,Akshata Hadimani,22,9,,
4121,Sandeep Devadiga,35,7,,
4122,Imran Sharma,54,5,,
4123,Zameer Naik,54,5,,
4124,Yashoda Sharma,29,8,,
4125,Shwetha Belagavi,34,9,,
4126,Hemalatha Kattimani,33,3,,
4127,Vinay Rai,30,3,,
4128,Vidya Kulkarni,55,6,,
4129,Ananya Khan,58,5,,
4130,Jyothi Devadiga,32,10,,
4131,Naveen Jadhav,24,9,,
4132,Krishna Hiremath,52,4,,
4133,Kamala Gowda,55,7,,
4134,Rajesh Kattimani,38,4,,
4135,Usha Belagavi,23,4,,
4136,Krishna Hadimani,65,9,,
4137,Abdul Jadhav,58,6,,
4138,Chetan Kattimani,34,4,,
4139,Jagadish Rao,51,8,,
4140,Indira Bhat,48,4,,
4141,Nithin Shanbhag,61,2,,
4142,Rizwan Khan,37,7,,
4143,Mohammed Rao,65,9,,
4144,Usha Reddy,24,1,,
4145,Indira Gowda,38,3,,
4146,Hemalatha Belagavi,46,3,,
4147,Shwetha Reddy,31,2,,
4148,Uma Murthy,61,9,,
4149,Pallavi Bandi,53,2,,
4150,Chetan Uppar,54,4,,
4151,Anitha Chavan,35,1,,
4152,Naveen Kumar,31,1,,
4153,Umesh Kumar,45,8,,
4154,Ramesh Acharya,33,4,,
4155,Hanumantha Uppar,29,6,,
4156,Ishwarya Belagavi,60,10,,
4157,Shwetha Gowda,20,6,,
4158,Yashwanth Madiwalar,62,4,,
4159,Noor Madiwalar,28,9,,
4160,Jagadish Hiremath,26,3,,
4161,Arun Wali,37,10,,
4162,Meena Khan,27,3,,
4163,Balaji Hiremath,47,4,,
4164,Vinay Hiremath,64,5,,
4165,Yogesh Khan,28,6,,
4166,Yashoda Rao,54,9,,
4167,Uday Chavan,35,2,,
4168,Lokesh Rao,46,4,,
4169,Nandini Gowda,52,7,,
4170,Raghavendra Desai,41,5,,
4171,Rekha Uppar,26,10,,
4172,Lalitha Hadimani,33,6,,
4173,Praveen Hadimani,50,10,,
4174,Uma Shetty,22,8,,
4175,Mahesh Pawar,30,3,,
4176,Rizwan Mallya,61,1,,
4177,Noor Salian,61,4,,
4178,Balaji Rao,27,3,,
4179,Sushma Wali,24,7,,
4180,Triveni Shanbhag,26,8,,
4181,Abdul Salian,20,9,,
4182,Mamatha Badiger,47,7,,
4183,Harish Mallya,63,6,,
4184,Mahesh Lamani,58,10,,
4185,Padma Mallya,41,7,,
4186,Venkatesh Murthy,28,9,,
4187,Mamatha Khan,52,2,,
4188,Girish Patil,63,4,,
4189,Krishna Salian,55,10,,
4190,Kavya Hegde,47,2,,
4191,Vani Salian,50,1,,
4192,Sabiha Kamath,42,10,,
4193,Geetha Hegde,26,9,,
4194,Sabiha Reddy,61,9,,
4195,Sandeep Hadimani,35,4,,
4196,Ishwarya Kodagu,58,7,,
4197,Triveni Hegde,34,8,,
4198,Vinay Hiremath,60,3,,
4199,Chandana Wali,28,8,,
4200,Nithin Kodagu,64,1,,
4201,Naveen Murthy,23,6,,
4202,Omkar Murthy,51,7,,
4203,Mohammed Hiremath,36,2,,
4204,Indira Salian,37,6,,
4205,Chandana Rai,36,2,,
4206,Bhavya Hadimani,40,3,,
4207,Waseem Rai,62,6,,
4208,Karthik Hiremath,25,3,,
4209,Lohith Iyer,25,5,,
4210,Divya Doddamani,57,9,,
4211,Anand Belagavi,51,4,,
4212,Nithin Nayaka,39,4,,
4213,Ayesha Desai,34,1,,
4214,Lohith Khan,64,2,,
4215,Noor Shanbhag,36,5,,
4216,Hemalatha Patil,41,2,,
4217,Indira Kumar,49,8,,
4218,Dhanya Lamani,32,5,,
4219,Harish Doddamani,46,2,,
4220,Harini Nayaka,53,3,,
4221,Manjula Hegde,45,8,,
4222,Shwetha Gaonkar,26,10,,
4223,Puneeth Wali,53,10,,
4224,Jagadish Rai,59,6,,
4225,Sunil Gaonkar,56,2,,
4226,Raghavendra Murthy,31,8,,
4227,Divya Mudaliar,22,9,,
4228,Anil Murthy,43,5,,
4229,Uma Pujari,45,6,,
4230,Sahana Salian,51,3,,
4231,Madhu Badiger,21,4,,
4232,Anitha Rai,51,7,,
4233,Waseem Belagavi,47,9,,
4234,Geetha Doddamani,63,2,,
4235,Devaraj Wali,42,3,,
4236,Jyothi Mallya,45,9,,
4237,Vijay Shanbhag,25,2,,
4238,Salman Kamath,38,2,,
4239,Tejaswini Pujari,57,8,,
4240,Kalpana Wali,26,1,,
4241,Dhanya Murthy,52,4,,
4242,Sandeep Madiwalar,32,2,,
4243,Girish Rao,30,10,,
4244,Srinivas Kumar,60,9,,
4245,Chaitra Uppar,28,8,,
4246,Girish Madiwalar,35,1,,
4247,Devaraj Pujari,41,5,,
4248,Rajesh Hegde,45,5,,
4249,Roopa Bandi,36,10,,
4250,Fatima Kamath,41,6,,
4251,Ishwarya Sharma,30,1,,
4252,Meena Gowda,61,2,,
4253,Divya Patil,39,7,,
4254,Karthik Salian,32,10,,
4255,Devaraj Kamath,38,1,,
4256,Akshata Gaonkar,49,3,,
4257,Santosh Suvarna,38,3,,
4258,Gowramma Pujari,50,9,,
4259,Bindu Nayaka,45,5,,
4260,Sharath Pujari,26,3,,
4261,Ramesh Kulkarni,25,4,,
4262,Divya Belagavi,57,10,,
4263,Ananya Iyer,41,5,,
4264,Jyothi Pawar,43,7,,
4265,Shivakumar Nayaka,50,4,,
4266,Netravati Shanbhag,52,1,,
4267,Srinivas Rao,23,4,,
4268,Noor Mallya,34,10,,
4269,Hemalatha Pawar,53,9,,
4270,Bhavya Pawar,28,10,,
4271,Krishna Lamani,65,5,,
4272,Kiran Rai,50,7,,
4273,Chetan Kumar,29,5,,
4274,Ruksana Pujari,48,8,,
4275,Chandru Rai,55,9,,
4276,Rekha Hegde,52,8,,
4277,Vani Angadi,33,10,,
4278,Manjula Angadi,62,6,,
4279,Divya Desai,20,1,,
4280,Rajesh Nayaka,54,5,,
4281,Anand Devadiga,63,9,,
4282,Uma Angadi,39,10,,
4283,Anitha Gaonkar,24,4,,
4284,Mamatha Kodagu,38,5,,
4285,Manjula Lamani,50,7,,
4286,Sabiha Bhat,61,5,,
4287,Savitha Wali,43,10,,
4288,Santosh Nayaka,28,3,,
4289,Yashwanth Rao,49,6,,
4290,Basavaraj Madiwalar,60,2,,
4291,Akshata Kulkarni,61,2,,
4292,Fatima Gowda,52,8,,
4293,Roopa Pawar,33,9,,
4294,Naveen Acharya,24,4,,
4295,Nagaraj Kodagu,21,7,,
4296,Meena Kattimani,41,10,,
4297,Sahana Kodagu,40,4,,
4298,Sunitha Hegde,46,2,,
4299,Lokesh Mudaliar,22,5,,
4300,Divya Chavan,65,9,,
4301,Hemalatha Doddamani,22,4,,
4302,Pooja Patil,61,2,,
4303,Umesh Rao,48,8,,
4304,Harish Rai,35,9,,
4305,Anitha Gowda,59,7,,
4306,Yashoda Madiwalar,21,10,,
4307,Anitha Rao,48,4,,
4308,Divya Gaonkar,28,4,,
4309,Sunil Shanbhag,44,2,,
4310,Anil Devadiga,41,1,,
4311,Lohith Murthy,22,8,,
4312,Usha Talawar,22,1,,
4313,Bharathi Doddamani,59,5,,
4314,Anitha Acharya,37,9,,
4315,Anand Naik,34,6,,
4316,Fatima Bandi,44,1,,
4317,Gowramma Nayaka,45,3,,
4318,Suresh Belagavi,20,10,,
4319,Anand Pujari,65,4,,
4320,Waseem Pujari,31,10,,
4321,Waseem Belagavi,54,7,,
4322,Thimmaiah Mallya,24,10,,
4323,Suresh Kulkarni,41,8,,
4324,Sabiha Wali,32,1,,
4325,Balaji Mallya,57,10,,
4326,Nagaraj Angadi,61,8,,
4327,Dhanya Chavan,63,8,,
4328,Uday Reddy,64,2,,
4329,Naveen Mallya,41,6,,
4330,Anitha Pawar,49,8,,
4331,Thimmaiah Devadiga,27,8,,
4332,Pallavi Gowda,56,7,,
4333,Sunil Lamani,27,10,,
4334,Waseem Iyer,43,10,,
4335,Ishwarya Belagavi,58,10,,
4336,Manjunath Wali,63,1,,
4337,Nagaraj Naik,20,2,,
4338,Anitha Angadi,65,1,,
4339,Pallavi Rai,49,2,,
4340,Shwetha Chavan,22,8,,
4341,Varun Rao,35,5,,
4342,Kamala Kulkarni,25,7,,
4343,Ravi Hegde,56,7,,
4344,Chandru Pujari,27,4,,
4345,Santosh Iyer,31,6,,
4346,Raghavendra Rao,30,7,,
4347,Yashwanth Chavan,43,8,,
4348,Thimmaiah Shetty,41,10,,
4349,Rizwan Hadimani,30,2,,
4350,Abdul Jadhav,27,8,,
4351,Nagaraj Kattimani,34,4,,
4352,Shivakumar Angadi,46,8,,
4353,Yashwanth Reddy,44,10,,
4354,Mohammed Sharma,34,2,,
4355,Gayathri Desai,64,10,,
4356,Latha Wali,65,9,,
4357,Sahana Hadimani,32,5,,
4358,Jyothi Kodagu,54,4,,
4359,Shwetha Bandi,60,6,,
4360,Manjula Gaonkar,38,2,,
4361,Mohammed Naik,60,7,,
4362,Yashwanth Mallya,54,7,,
4363,Lokesh Hadimani,55,1,,
4364,Anand Belagavi,33,8,,
4365,Ruksana Kattimani,37,5,,
4366,Bindu Acharya,20,5,,
4367,Akshata Bandi,48,6,,
4368,Triveni Pujari,26,9,,
4369,Lakshmi Shanbhag,55,2,,
4370,Ananya Pujari,42,6,,
4371,Arun Suvarna,32,5,,
4372,Anand Kamath,22,3,,
4373,Umesh Pawar,36,8,,
4374,Reshma Naik,52,5,,
4375,Harini Khan,46,6,,
4376,Jagadish Kattimani,35,6,,
4377,Savitha Chavan,29,5,,
4378,Prakash Hiremath,63,8,,
4379,Ayesha Mudaliar,51,6,,
4380,Reshma Kamath,53,8,,
4381,Venkatesh Hadimani,21,5,,
4382,Omkar Rao,44,9,,
4383,Shwetha Badiger,29,4,,
4384,Nithin Hegde,34,2,,
4385,Divya Nayaka,23,2,,
4386,Bindu Reddy,44,7,,
4387,Omkar Shanbhag,50,2,,
4388,Shwetha Mallya,56,3,,
4389,Tanveer Pawar,29,3,,
4390,Sabiha Kumar,40,4,,
4391,Sharath Uppar,43,3,,
4392,Fatima Mudaliar,29,5,,
4393,Arun Naik,37,5,,
4394,Ishwarya Khan,45,5,,
4395,Geetha Uppar,24,6,,
4396,Sahana Sharma,21,8,,
4397,Ravi Salian,43,3,,
4398,Anand Rao,23,3,,
4399,Gayathri Badiger,54,10,,
4400,Waseem Mudaliar,55,4,,
4401,Suresh Talawar,33,7,,
4402,Usha Hadimani,20,9,,
4403,Shwetha Devadiga,28,6,,
4404,Kavya Lamani,62,5,,
4405,Tejaswini Hegde,28,6,,
4406,Sahana Devadiga,34,9,,
4407,Balaji Reddy,38,10,,
4408,Anand Hadimani,39,2,,
4409,Sushma Kattimani,24,6,,
4410,Anil Chavan,42,8,,
4411,Thimmaiah Acharya,38,7,,
4412,Noor Pawar,24,3,,
4413,Divya Salian,33,6,,
4414,Karthik Pawar,44,6,,
4415,Bharathi Kattimani,52,8,,
4416,Chaitra Jadhav,38,9,,
4417,Sunil Belagavi,53,9,,
4418,Sandeep Talawar,47,9,,
4419,Manjula Kumar,55,9,,
4420,Fatima Kodagu,25,3,,
4421,Noor Kumar,20,4,,
4422,Sushma Reddy,20,1,,
4423,Basavaraj Iyer,26,8,,
4424,Tejaswini Kodagu,44,8,,
4425,Sandeep Acharya,22,1,,
4426,Padma Madiwalar,27,10,,
4427,Karthik Mallya,36,7,,
4428,Netravati Hadimani,53,2,,
4429,Pavan Murthy,35,1,,
4430,Kalpana Kamath,33,7,,
4431,Srinivas Bandi,23,8,,
4432,Devaraj Suvarna,52,3,,
4433,Mamatha Chavan,52,4,,
4434,Padma Rai,29,10,,
4435,Pooja Iyer,61,8,,
4436,Puneeth Murthy,38,5,,
4437,Ayesha Salian,50,3,,
4438,Jyothi Pujari,42,9,,
4439,Prakash Belagavi,23,8,,
4440,Tanveer Hiremath,32,8,,
4441,Srinivas Rai,33,8,,
4442,Praveen Kulkarni,37,5,,
4443,Uday Gowda,49,8,,
4444,Bindu Iyer,26,1,,
4445,Imran Pujari,48,2,,
4446,Vidya Sharma,21,4,,
4447,Usha Suvarna,46,9,,
4448,Kalpana Talawar,24,7,,
4449,Harini Chavan,57,10,,
4450,Pallavi Nayaka,52,3,,
4451,Farhan Badiger,55,5,,
4452,Deepa Madiwalar,21,6,,
4453,Hemalatha Devadiga,58,2,,
4454,Fatima Badiger,21,9,,
4455,Latha Gowda,24,4,,
4456,Mohammed Devadiga,29,6,,
4457,Lakshmi Murthy,31,4,,
4458,Arun Murthy,57,6,,
4459,Sahana Gowda,39,1,,
4460,Lohith Rao,65,2,,
4461,Prakash Nayaka,33,3,,
4462,Praveen Devadiga,33,2,,
4463,Sushma Mallya,34,9,,
4464,Sunitha Acharya,20,4,,
4465,Naveen Hadimani,36,1,,
4466,Sunil Suvarna,54,9,,
4467,Balaji Patil,46,6,,
4468,Zameer Kattimani,33,7,,
4469,Yashwanth Iyer,29,6,,
4470,Hanumantha Hegde,35,10,,
4471,Tanveer Badiger,34,3,,
4472,Yashwanth Rai,31,6,,
4473,Triveni Kamath,56,2,,
4474,Bharathi Murthy,29,6,,
4475,Shivakumar Kodagu,26,1,,
4476,Padma Pujari,41,8,,
4477,Rajesh Reddy,45,4,,
4478,Suresh Talawar,61,10,,
4479,Tanveer Desai,38,5,,
4480,Uday Nayaka,37,1,,
4481,Ruksana Rao,40,10,,
4482,Lohith Mallya,49,7,,
4483,Varun Doddamani,65,10,,
4484,Girish Kumar,25,7,,
4485,Gopal Kattimani,62,6,,
4486,Yashoda Uppar,36,10,,
4487,Santosh Sharma,32,1,,
4488,Praveen Naik,30,6,,
4489,Zameer Bhat,28,4,,
4490,Krishna Mudaliar,64,6,,
4491,Ishwarya Mallya,50,6,,
4492,Rekha Belagavi,30,7,,
4493,Nagaraj Shanbhag,26,2,,
4494,Mamatha Badiger,33,9,,
4495,Shwetha Acharya,40,10,,
4496,Savitha Rao,26,6,,
4497,Sunitha Chavan,59,4,,
4498,Omkar Jadhav,41,10,,
4499,Krishna Nayaka,52,8,,
4500,Mamatha Kattimani,44,7,,
4501,Raghavendra Acharya,41,5,,
4502,Abdul Devadiga,35,5,,
4503,Omkar Uppar,50,3,,
4504,Meena Kodagu,22,10,,
4505,Vani Lamani,24,7,,
4506,Devaraj Iyer,26,5,,
4507,Dhanya Kulkarni,31,4,,
4508,Dhanya Shetty,29,7,,
4509,Bhavya Khan,36,9,,
4510,Abdul Mudaliar,53,10,,
4511,Sharath Salian,31,10,,
4512,Suresh Chavan,22,10,,
4513,Tanveer Sharma,58,9,,
4514,Roopa Lamani,49,1,,
4515,Yogesh Mallya,60,10,,
4516,Gayathri Badiger,24,5,,
4517,Abdul Chavan,50,9,,
4518,Nandini Patil,48,10,,
4519,Anil Lamani,31,3,,
4520,Salman Iyer,25,4,,
4521,Shivakumar Suvarna,51,8,,
4522,Ruksana Belagavi,26,7,,
4523,Imran Bhat,51,1,,
4524,Nagaraj Badiger,50,7,,
4525,Chetan Kumar,56,1,,
4526,Manjunath Chavan,33,4,,
4527,Salman Kumar,40,9,,
4528,Yogesh Pujari,26,2,,
4529,Bhavya Murthy,53,3,,
4530,Akshata Rai,63,10,,
4531,Shwetha Talawar,46,3,,
4532,Fatima Murthy,54,8,,
4533,Naveen Sharma,24,10,,
4534,Deepa Gowda,62,6,,
4535,Mamatha Reddy,49,7,,
4536,Waseem Chavan,36,1,,
4537,Hemalatha Rai,30,2,,
4538,Lokesh Rai,47,2,,
4539,Sunitha Gaonkar,28,5,,
4540,Zeenath Gaonkar,54,7,,
4541,Mamatha Gowda,21,8,,
4542,Nandish Kattimani,51,9,,
4543,Hemalatha Bandi,60,3,,
4544,Omkar Shanbhag,52,6,,
