CaseMasterID,VictimName,AgeYear,GenderID
3899,Ramesh Sharma,43,M
3899,Gayathri Kodagu,18,F
3900,Kamala Rai,62,F
3903,Akshata Gaonkar,42,F
3903,Harini Pawar,66,F
3904,Reshma Jadhav,63,F
3904,Vinay Suvarna,53,M
3906,Deepa Suvarna,45,F
3906,Rajesh Suvarna,34,M
3907,Zeenath Talawar,56,F
3907,Vidya Lamani,38,F
3910,Pallavi Gaonkar,62,F
3911,Sharath Lamani,70,M
3912,Ishwarya Rai,22,F
3913,Bhavya Kamath,66,F
3914,Meena Hegde,48,F
3916,Kavya Talawar,21,F
3916,Salman Gowda,47,M
3918,Ganesh Kulkarni,36,M
3919,Gayathri Kamath,50,F
3920,Basavaraj Nayaka,57,M
3921,Anand Kamath,50,M
3921,Vidya Belagavi,65,F
3922,Nandini Patil,28,F
3922,Vinay Reddy,22,M
3923,Shivakumar Acharya,40,M
3923,Noor Suvarna,48,F
3925,Gayathri Shanbhag,24,F
3925,Tanveer Belagavi,28,M
3926,Anil Hiremath,52,M
3926,Dinesh Salian,27,M
3928,Kavya Nayaka,47,F
3928,Harish Hegde,21,M
3929,Pallavi Lamani,65,F
3930,Anitha Chavan,49,F
3931,Mamatha Mudaliar,63,F
3933,Harini Khan,29,F
3933,Bhavya Pujari,58,F
3934,Yogesh Nayaka,47,M
3935,Venkatesh Angadi,37,M
3935,Mamatha Hegde,57,F
3937,Sunil Shanbhag,27,M
3937,Uday Naik,51,M
3938,Dhanya Mudaliar,46,F
3940,Zameer Rai,64,M
3940,Nandish Patil,37,M
3941,Santosh Shetty,40,M
3941,Madhu Hegde,51,M
3942,Basavaraj Gaonkar,68,M
3942,Fatima Talawar,26,F
3944,Harini Kodagu,60,F
3944,Shwetha Pujari,69,F
3945,Bhavya Gowda,57,F
3946,Nandish Khan,62,M
3947,Padma Belagavi,24,F
3947,Prakash Desai,25,M
3950,Srinivas Chavan,33,M
3951,Salman Rao,54,M
3952,Sunitha Kamath,16,F
3953,Sunitha Kattimani,64,F
3954,Sabiha Belagavi,59,F
3954,Venkatesh Pawar,58,M
3955,Dhanya Bandi,39,F
3955,Farhan Naik,22,M
3956,Gopal Mallya,16,M
3958,Srinivas Rao,26,M
3958,Dhanya Rao,23,F
3959,Srinivas Rao,54,M
3959,Sunil Lamani,56,M
3960,Harini Devadiga,39,F
3960,Harini Badiger,66,F
3962,Ruksana Devadiga,50,F
3962,Hanumantha Lamani,25,M
3963,Zameer Hadimani,21,M
3964,Vinay Desai,69,M
3965,Nandish Mallya,29,M
3966,Devaraj Hegde,22,M
3966,Mohammed Hadimani,65,M
3967,Tejaswini Hegde,65,F
3967,Varun Devadiga,29,M
3969,Lokesh Kodagu,70,M
3970,Lohith Hiremath,48,M
3970,Deepa Suvarna,40,F
3972,Latha Rai,44,F
3974,Ishwarya Patil,54,F
3974,Fatima Kulkarni,48,F
3976,Yashoda Gaonkar,63,F
3979,Deepa Bhat,57,F
3980,Fatima Uppar,38,F
3980,Indira Chavan,39,F
3981,Madhu Gowda,37,M
3981,Nithin Devadiga,43,M
3982,Netravati Kamath,59,F
3984,Rachana Sharma,47,F
3985,Harish Murthy,30,M
3987,Umesh Pawar,46,M
3990,Venkatesh Naik,26,M
3991,Noor Gowda,17,F
3992,Suresh Desai,38,M
3993,Noor Reddy,23,F
3995,Latha Hiremath,34,F
3995,Prakash Nayaka,51,M
3997,Hemalatha Nayaka,70,F
3998,Manjula Reddy,58,F
3998,Kalpana Jadhav,45,F
3999,Ranganath Suvarna,22,M
4001,Pallavi Mallya,30,F
4001,Nagaraj Iyer,24,M
4002,Manjunath Mudaliar,33,M
4004,Nandish Kulkarni,64,M
4004,Rachana Kulkarni,23,F
4006,Vidya Wali,57,F
4007,Yashoda Chavan,35,F
4009,Venkatesh Desai,38,M
4009,Sunil Jadhav,63,M
4010,Vijay Gowda,21,M
4010,Ramesh Talawar,61,M
4011,Yashoda Hadimani,61,F
4011,Basavaraj Mallya,40,M
4012,Hemalatha Murthy,60,F
4013,Chaitra Wali,68,F
4013,Sunitha Naik,67,F
4015,Chaitra Khan,48,F
4015,Rajesh Iyer,53,M
4017,Srinivas Lamani,21,M
4017,Hemalatha Bandi,20,F
4019,Ishwarya Lamani,47,F
4021,Rekha Naik,20,F
4022,Mahesh Doddamani,38,M
4022,Mohammed Gowda,49,M
4023,Harini Patil,33,F
4023,Noor Kodagu,45,F
4024,Savitha Shetty,56,F
4024,Kiran Rai,19,M
4025,Anil Patil,31,M
4027,Shivakumar Naik,39,M
4028,Gayathri Talawar,58,F
4030,Jagadish Iyer,29,M
4030,Bindu Doddamani,68,F
4033,Basavaraj Salian,51,M
4033,Rajesh Kumar,58,M
4034,Abdul Murthy,68,M
4042,Noor Gaonkar,44,F
4045,Varun Nayaka,29,M
4045,Pooja Uppar,45,F
4046,Pooja Jadhav,19,F
4046,Fatima Sharma,33,F
4047,Anand Pawar,22,M
4047,Chetan Mudaliar,62,M
4048,Kavya Kattimani,36,F
4048,Harini Gaonkar,44,F
4050,Uma Uppar,57,F
4050,Salman Devadiga,48,M
4052,Balaji Shetty,51,M
4056,Raghavendra Kodagu,64,M
4057,Chaitra Kulkarni,70,F
4057,Shivakumar Iyer,27,M
4058,Madhu Rai,56,M
4058,Sandeep Shetty,19,M
4059,Usha Murthy,47,F
4060,Meena Chavan,54,F
4061,Yashwanth Acharya,49,M
4064,Ayesha Gowda,18,F
4065,Bhavya Naik,38,F
4065,Pooja Sharma,44,F
4066,Harini Murthy,63,F
4066,Reshma Badiger,31,F
4067,Varun Kulkarni,32,M
4068,Tanveer Gowda,31,M
4069,Pooja Khan,17,F
4069,Varun Rao,51,M
4072,Savitha Kamath,62,F
4072,Deepa Kamath,19,F
4076,Girish Bhat,28,M
4076,Deepa Reddy,45,F
4078,Roopa Gaonkar,46,F
4079,Ravi Gaonkar,60,M
4080,Gowramma Bandi,49,F
4080,Chaitra Chavan,30,F
4082,Akshata Rao,31,F
4083,Eshwar Bandi,50,M
4084,Latha Wali,24,F
4086,Dinesh Devadiga,32,M
4087,Zeenath Kumar,40,F
4088,Vinay Doddamani,16,M
4089,Zameer Jadhav,65,M
4090,Basavaraj Hegde,67,M
4090,Sabiha Jadhav,49,F
4092,Nithin Wali,33,M
4092,Ishwarya Acharya,45,F
4094,Hanumantha Pujari,28,M
4095,Sandeep Murthy,30,M
4095,Varun Madiwalar,47,M
4096,Manjunath Hadimani,21,M
4096,Dinesh Badiger,30,M
4098,Anil Doddamani,34,M
4099,Omkar Nayaka,56,M
4099,Puneeth Khan,57,M
4101,Sandeep Gaonkar,67,M
4102,Bindu Mudaliar,56,F
4102,Tejaswini Kulkarni,49,F
4104,Triveni Chavan,59,F
4105,Mohammed Shanbhag,41,M
4105,Shivakumar Desai,35,M
4106,Tanveer Kulkarni,49,M
4107,Santosh Uppar,25,M
4107,Naveen Hegde,52,M
4108,Farhan Reddy,58,M
4108,Chaitra Wali,22,F
4110,Shivakumar Chavan,28,M
4110,Deepa Lamani,53,F
4113,Ravi Sharma,50,M
4114,Krishna Gowda,48,M
4114,Mamatha Hadimani,67,F
4117,Zameer Salian,59,M
4117,Kavya Chavan,40,F
4119,Triveni Doddamani,26,F
4121,Jyothi Doddamani,58,F
4121,Sunitha Hiremath,49,F
4123,Manjunath Shetty,58,M
4126,Vidya Hegde,58,F
4129,Anand Jadhav,24,M
4130,Noor Chavan,35,F
4130,Gayathri Shanbhag,65,F
4131,Gayathri Shanbhag,49,F
4131,Sunitha Doddamani,38,F
4133,Manjula Wali,36,F
4134,Reshma Naik,38,F
4135,Hemalatha Gaonkar,46,F
4136,Kamala Jadhav,36,F
4137,Darshan Hadimani,50,M
4138,Ganesh Shanbhag,36,M
4138,Ranganath Reddy,26,M
4142,Nithin Jadhav,49,M
4142,Vidya Kulkarni,53,F
4143,Yashoda Nayaka,23,F
4145,Chandru Mudaliar,27,M
4146,Mamatha Shanbhag,36,F
4147,Ramesh Gowda,38,M
4147,Venkatesh Iyer,40,M
4148,Lokesh Bhat,68,M
4150,Deepika Iyer,61,F
4150,Zeenath Murthy,41,F
4151,Naveen Hegde,59,M
4152,Zeenath Angadi,24,F
4152,Nandini Belagavi,16,F
4155,Bharathi Kodagu,55,F
4155,Farhan Mallya,30,M
4156,Basavaraj Wali,33,M
4160,Lalitha Chavan,63,F
4161,Waseem Salian,59,M
4161,Kalpana Iyer,18,F
4164,Eshwar Hegde,21,M
4167,Vidya Patil,40,F
4169,Manjula Hegde,63,F
4170,Nithin Khan,37,M
4171,Deepika Devadiga,44,F
4171,Manjunath Wali,35,M
4172,Gowramma Kodagu,52,F
4174,Dinesh Sharma,47,M
4175,Zameer Patil,30,M
4175,Kiran Talawar,21,M
4177,Vidya Hiremath,29,F
4177,Vinay Iyer,20,M
4178,Lohith Salian,57,M
4178,Anitha Devadiga,33,F
4180,Savitha Murthy,57,F
4180,Sahana Doddamani,30,F
4181,Ananya Devadiga,33,F
4181,Sandeep Uppar,55,M
4182,Sunil Khan,35,M
4182,Divya Shetty,17,F
4184,Kiran Angadi,24,M
4184,Kiran Desai,64,M
4186,Ayesha Bhat,24,F
4186,Tejaswini Pujari,21,F
4187,Lalitha Reddy,39,F
4188,Chaitra Mallya,22,F
4188,Padma Devadiga,23,F
4189,Nandini Iyer,24,F
4190,Basavaraj Hegde,32,M
4191,Ishwarya Shanbhag,39,F
4192,Mohammed Kumar,54,M
4194,Sahana Belagavi,36,F
4194,Rizwan Doddamani,64,M
4197,Manjula Angadi,56,F
4198,Jyothi Gowda,26,F
4198,Anand Hiremath,17,M
4200,Geetha Gaonkar,58,F
4200,Geetha Gowda,27,F
4202,Kamala Sharma,25,F
4202,Gopal Naik,69,M
4204,Bindu Acharya,39,F
4204,Naveen Murthy,16,M
4206,Nandini Salian,63,F
4207,Yogesh Jadhav,34,M
4208,Nagaraj Bandi,69,M
4208,Yogesh Talawar,57,M
4209,Ayesha Kumar,31,F
4209,Basavaraj Naik,57,M
4210,Geetha Hegde,64,F
4210,Balaji Jadhav,41,M
4212,Savitha Mallya,22,F
4212,Divya Naik,60,F
4213,Noor Chavan,36,F
4214,Ranganath Bandi,38,M
4215,Ravi Patil,39,M
4216,Deepa Gaonkar,18,F
4217,Rekha Kumar,57,F
4219,Chandana Murthy,35,F
4219,Ayesha Rai,69,F
4220,Yashwanth Kodagu,55,M
4220,Chetan Jadhav,53,M
4221,Vidya Acharya,32,F
4222,Rachana Angadi,25,F
4226,Chandana Gowda,16,F
4226,Kiran Pawar,67,M
4228,Meena Salian,33,F
4228,Santosh Madiwalar,28,M
4229,Latha Badiger,47,F
4231,Ravi Hegde,40,M
4232,Umesh Salian,41,M
4232,Sabiha Kodagu,23,F
4233,Harish Kulkarni,66,M
4237,Mahesh Devadiga,43,M
4239,Basavaraj Belagavi,61,M
4240,Abdul Belagavi,40,M
4240,Gopal Suvarna,17,M
4242,Imran Gowda,33,M
4243,Omkar Hadimani,67,M
4243,Nithin Patil,17,M
4244,Darshan Gaonkar,22,M
4244,Kamala Shetty,18,F
4245,Hemalatha Bhat,20,F
4246,Sunil Kamath,51,M
4248,Gayathri Pawar,70,F
4248,Abdul Jadhav,19,M
4249,Madhu Shetty,55,M
4249,Yashoda Hiremath,32,F
4250,Shivakumar Kumar,28,M
4252,Nandini Salian,35,F
4252,Kavya Madiwalar,18,F
4253,Krishna Murthy,58,M
4253,Divya Patil,46,F
4254,Bindu Talawar,33,F
4255,Naveen Doddamani,53,M
4257,Anand Devadiga,60,M
4259,Hemalatha Hiremath,59,F
4259,Uday Salian,36,M
4260,Waseem Chavan,42,M
4261,Reshma Jadhav,56,F
4263,Devaraj Rao,62,M
4265,Padma Mudaliar,40,F
4266,Sandeep Doddamani,25,M
4267,Gowramma Shetty,67,F
4267,Manjula Iyer,36,F
4268,Hemalatha Salian,46,F
4269,Sharath Patil,33,M
4270,Usha Sharma,41,F
4270,Zameer Shetty,29,M
4271,Hemalatha Gowda,20,F
4271,Zameer Kattimani,55,M
4273,Prakash Pujari,31,M
4274,Umesh Kodagu,28,M
4274,Hanumantha Angadi,19,M
4277,Gopal Rao,45,M
4279,Yashwanth Chavan,38,M
4279,Roopa Naik,40,F
4281,Madhu Hegde,57,M
4281,Vani Mallya,17,F
4282,Suresh Naik,16,M
4282,Indira Naik,39,F
4283,Vijay Bhat,51,M
4286,Kiran Madiwalar,24,M
4287,Fatima Hegde,27,F
4288,Krishna Sharma,61,M
4291,Darshan Gowda,70,M
4292,Darshan Gaonkar,25,M
4292,Naveen Salian,33,M
4293,Prakash Pawar,28,M
4293,Darshan Gaonkar,56,M
4295,Suresh Nayaka,55,M
4297,Reshma Belagavi,60,F
4298,Krishna Pawar,45,M
4299,Padma Salian,58,F
4299,Yogesh Mallya,53,M
4300,Prakash Shanbhag,36,M
4300,Kavya Madiwalar,26,F
4301,Manjunath Khan,32,M
4302,Ananya Nayaka,63,F
4303,Suresh Belagavi,66,M
4303,Umesh Lamani,16,M
4304,Chandana Gowda,59,F
4305,Gayathri Shetty,64,F
4306,Arun Kamath,29,M
4307,Farhan Desai,49,M
4307,Mohammed Pujari,27,M
4308,Savitha Kamath,43,F
4308,Lokesh Chavan,60,M
4309,Gowramma Reddy,24,F
4309,Madhu Shetty,45,M
4310,Manjula Badiger,53,F
4310,Pallavi Madiwalar,61,F
4311,Yogesh Pujari,39,M
4311,Rizwan Uppar,60,M
4313,Varun Belagavi,43,M
4315,Sunitha Desai,37,F
4316,Sabiha Suvarna,58,F
4317,Prakash Kattimani,67,M
4318,Chaitra Jadhav,40,F
4319,Bharathi Hiremath,33,F
4320,Manjula Hadimani,21,F
4322,Anil Murthy,28,M
4322,Chandru Salian,25,M
4324,Nandish Kulkarni,66,M
4325,Tanveer Nayaka,68,M
4325,Waseem Hadimani,17,M
4326,Ishwarya Uppar,53,F
4326,Sabiha Kulkarni,33,F
4327,Lalitha Sharma,70,F
4327,Abdul Iyer,70,M
4328,Kiran Shanbhag,62,M
4328,Manjula Chavan,22,F
4330,Varun Kamath,57,M
4332,Arun Iyer,40,M
4332,Vidya Murthy,60,F
4334,Usha Shanbhag,60,F
4334,Nandini Naik,32,F
4335,Jagadish Mudaliar,67,M
4336,Ayesha Jadhav,36,F
4337,Yogesh Bhat,49,M
4339,Chandru Belagavi,25,M
4342,Sabiha Pujari,53,F
4344,Dinesh Talawar,34,M
4346,Madhu Pawar,51,M
4346,Ganesh Kulkarni,17,M
4351,Nandini Sharma,31,F
4353,Ananya Acharya,32,F
4355,Chandru Patil,32,M
4355,Dinesh Acharya,70,M
4356,Mamatha Shanbhag,23,F
4357,Pallavi Pujari,19,F
4358,Mahesh Hadimani,25,M
4359,Nandish Salian,43,M
4359,Deepa Mallya,24,F
4360,Lakshmi Bhat,38,F
4360,Sharath Hadimani,30,M
4364,Omkar Lamani,22,M
4365,Chetan Doddamani,56,M
4365,Sabiha Wali,45,F
4366,Nandish Suvarna,23,M
4366,Kalpana Patil,67,F
4368,Suresh Bhat,58,M
4369,Nandish Salian,45,M
4369,Padma Angadi,29,F
4370,Akshata Suvarna,65,F
4371,Ayesha Acharya,66,F
4372,Umesh Iyer,28,M
4375,Waseem Doddamani,29,M
4376,Dinesh Bhat,51,M
4377,Bharathi Shetty,60,F
4377,Rachana Chavan,16,F
4379,Mahesh Suvarna,29,M
4380,Anitha Gaonkar,36,F
4380,Padma Gaonkar,52,F
4383,Divya Devadiga,58,F
4384,Pallavi Badiger,16,F
4384,Harini Pujari,37,F
4388,Omkar Hiremath,33,M
4391,Chandana Pujari,64,F
4393,Venkatesh Suvarna,46,M
4394,Vijay Khan,54,M
4394,Varun Acharya,63,M
4395,Ruksana Kulkarni,50,F
4396,Sunitha Gowda,24,F
4396,Kiran Mudaliar,30,M
4397,Zameer Iyer,47,M
4398,Deepika Wali,18,F
4400,Divya Reddy,48,F
4401,Gayathri Pujari,41,F
4402,Akshata Mallya,30,F
4402,Devaraj Devadiga,29,M
4403,Usha Bandi,35,F
4407,Waseem Kulkarni,33,M
4409,Balaji Kumar,19,M
4409,Latha Hegde,39,F
4411,Sunil Rao,61,M
4411,Sahana Kattimani,64,F
4412,Usha Chavan,17,F
4412,Devaraj Gowda,60,M
4414,Darshan Hadimani,33,M
4415,Sandeep Nayaka,64,M
4415,Jyothi Patil,21,F
4417,Ramesh Rai,61,M
4417,Sunitha Uppar,25,F
4418,Bindu Hegde,29,F
4420,Divya Sharma,69,F
4420,Gayathri Mallya,48,F
4421,Geetha Kulkarni,49,F
4421,Basavaraj Doddamani,20,M
4422,Rajesh Doddamani,34,M
4425,Devaraj Shetty,64,M
4425,Naveen Patil,28,M
4426,Sushma Kumar,60,F
4428,Pavan Sharma,66,M
4429,Salman Angadi,19,M
4430,Darshan Kodagu,52,M
4430,Yashwanth Bhat,38,M
4431,Zeenath Mudaliar,28,F
4433,Jyothi Pawar,43,F
4434,Ishwarya Pawar,58,F
4435,Mahesh Talawar,62,M
4435,Usha Shanbhag,41,F
4437,Nagaraj Naik,18,M
4437,Ravi Angadi,69,M
4441,Padma Nayaka,58,F
4442,Ishwarya Devadiga,69,F
4442,Ranganath Mudaliar,47,M
4443,Meena Nayaka,49,F
4444,Shivakumar Mallya,52,M
4445,Noor Iyer,51,F
4449,Pallavi Angadi,23,F
4449,Deepa Mallya,35,F
4450,Arun Kumar,33,M
4450,Fatima Madiwalar,19,F
4451,Pallavi Desai,59,F
4451,Jyothi Reddy,33,F
4453,Yashoda Reddy,47,F
4455,Bhavya Kattimani,57,F
4456,Anitha Iyer,45,F
4456,Basavaraj Naik,48,M
4457,Meena Nayaka,20,F
4459,Vijay Jadhav,57,M
4459,Reshma Lamani,35,F
4460,Ayesha Murthy,42,F
4461,Sushma Bhat,51,F
4461,Mamatha Chavan,42,F
4462,Reshma Kumar,60,F
4463,Manjunath Angadi,48,M
4465,Basavaraj Sharma,67,M
4465,Jagadish Gaonkar,34,M
4466,Sahana Chavan,53,F
4467,Kiran Patil,55,M
4467,Lohith Bhat,41,M
4468,Yogesh Badiger,51,M
4468,Arun Hadimani,18,M
4470,Prakash Salian,45,M
4470,Indira Uppar,51,F
4471,Madhu Uppar,26,M
4472,Divya Shanbhag,60,F
4473,Ayesha Belagavi,48,F
4473,Chandana Mallya,52,F
4475,Naveen Bandi,29,M
4475,Balaji Kattimani,24,M
4476,Umesh Kamath,39,M
4477,Yogesh Bhat,41,M
4479,Jyothi Reddy,34,F
4479,Harish Gaonkar,17,M
4480,Chandana Hiremath,32,F
4480,Imran Devadiga,32,M
4483,Bhavya Sharma,16,F
4487,Anitha Chavan,33,F
4487,Nandish Rai,34,M
4488,Sunil Murthy,49,M
4490,Ishwarya Suvarna,45,F
4492,Dhanya Kumar,17,F
4492,Nandish Kodagu,32,M
4494,Pallavi Devadiga,53,F
4494,Pavan Wali,34,M
4495,Darshan Kattimani,23,M
4496,Uday Jadhav,28,M
4496,Ravi Hadimani,51,M
4497,Waseem Shanbhag,35,M
4497,Sharath Desai,38,M
4498,Shivakumar Kodagu,53,M
4498,Venkatesh Kumar,32,M
4499,Yashoda Bandi,25,F
4499,Kavya Bandi,20,F
4500,Karthik Rai,41,M
4500,Bharathi Suvarna,30,F
4501,Shivakumar Wali,32,M
4508,Ruksana Hegde,68,F
4508,Prakash Kamath,26,M
4509,Thimmaiah Mudaliar,70,M
4510,Praveen Patil,24,M
4510,Tejaswini Lamani,43,F
4512,Santosh Kodagu,60,M
4513,Sharath Patil,57,M
4513,Santosh Kodagu,22,M
4514,Anitha Belagavi,51,F
4514,Meena Mudaliar,54,F
4519,Fatima Uppar,53,F
4519,Kamala Jadhav,23,F
4520,Vidya Madiwalar,66,F
4522,Balaji Talawar,49,M
4522,Vijay Iyer,18,M
4524,Ganesh Khan,69,M
4527,Rizwan Kattimani,62,M
4528,Lalitha Patil,42,F
4529,Sunitha Rao,21,F
4529,Lakshmi Rao,42,F
4530,Srinivas Kumar,25,M
4530,Praveen Acharya,42,M
4531,Puneeth Lamani,69,M
4532,Varun Chavan,36,M
4533,Roopa Gaonkar,42,F
4535,Reshma Kodagu,70,F
4535,Gowramma Sharma,42,F
4536,Chaitra Doddamani,52,F
4540,Sabiha Nayaka,31,F
4540,Nandish Badiger,43,M
4542,Waseem Badiger,43,M
4543,Pooja Bhat,44,F
4543,Salman Sharma,22,M
4544,Harini Uppar,40,F
4544,Bindu Kodagu,44,F
4545,Raghavendra Kodagu,52,M
4545,Yogesh Rai,68,M
4546,Kalpana Doddamani,65,F
4547,Triveni Khan,49,F
4547,Noor Belagavi,54,F
4548,Kiran Salian,58,M
4549,Ayesha Murthy,59,F
4550,Yashwanth Kodagu,31,M
4551,Sandeep Reddy,22,M
4552,Puneeth Reddy,52,M
4552,Reshma Desai,43,F
4553,Umesh Suvarna,46,M
4554,Sushma Rai,66,F
4554,Geetha Mallya,56,F
4555,Chandru Badiger,19,M
4556,Umesh Belagavi,26,M
4556,Girish Suvarna,31,M
4557,Imran Kulkarni,37,M
4558,Jyothi Kattimani,34,F
4558,Deepa Nayaka,55,F
4559,Uma Kamath,52,F
4561,Sabiha Naik,39,F
4561,Manjula Kulkarni,21,F
4563,Abdul Angadi,18,M
4565,Lokesh Sharma,46,M
4566,Meena Pujari,59,F
4566,Devaraj Mudaliar,64,M
4571,Harish Suvarna,52,M
4572,Ayesha Sharma,50,F
4572,Srinivas Madiwalar,25,M
4573,Mohammed Angadi,59,M
4573,Ramesh Kamath,38,M
4574,Varun Gaonkar,20,M
4575,Farhan Mallya,38,M
4575,Nagaraj Gaonkar,66,M
4576,Akshata Mudaliar,19,F
4576,Ayesha Kattimani,59,F
4577,Latha Iyer,30,F
4577,Ishwarya Chavan,25,F
4581,Umesh Hadimani,35,M
4584,Zeenath Devadiga,65,F
4586,Sunil Iyer,69,M
4587,Abdul Hiremath,45,M
4587,Ganesh Patil,52,M
4593,Bindu Pujari,42,F
4596,Vijay Khan,56,M
4597,Chaitra Kamath,57,F
4597,Indira Wali,54,F
4598,Ganesh Acharya,20,M
4600,Krishna Rao,50,M
4605,Manjula Salian,16,F
4605,Pooja Hadimani,43,F
4606,Netravati Madiwalar,52,F
4608,Farhan Gowda,55,M
4608,Tanveer Badiger,41,M
4610,Hemalatha Kodagu,17,F
4612,Dinesh Naik,61,M
4613,Anil Pawar,48,M
4613,Reshma Kulkarni,46,F
4614,Devaraj Acharya,69,M
4614,Ranganath Lamani,49,M
4615,Zameer Hegde,31,M
4615,Farhan Chavan,68,M
4616,Ayesha Bandi,54,F
4618,Chaitra Uppar,61,F
4619,Nagaraj Belagavi,26,M
4619,Latha Hadimani,41,F
4620,Kalpana Iyer,60,F
4622,Ranganath Shetty,29,M
4624,Balaji Kodagu,64,M
4624,Sushma Hegde,41,F
4625,Eshwar Shanbhag,21,M
4626,Chetan Uppar,17,M
4626,Praveen Rao,29,M
4628,Fatima Badiger,43,F
4628,Chandru Mallya,64,M
4629,Vani Shanbhag,47,F
4632,Uday Doddamani,48,M
4632,Mamatha Kodagu,55,F
4635,Latha Shetty,36,F
4635,Hemalatha Khan,23,F
4638,Chetan Hadimani,59,M
4640,Rachana Mudaliar,47,F
4640,Imran Desai,57,M
4641,Ishwarya Shanbhag,18,F
4641,Rachana Murthy,43,F
4642,Anil Reddy,63,M
4643,Bindu Rao,47,F
4643,Santosh Rai,23,M
4644,Abdul Devadiga,26,M
4644,Devaraj Pawar,58,M
4645,Hemalatha Hadimani,61,F
4645,Usha Belagavi,70,F
4647,Roopa Khan,20,F
4647,Praveen Kumar,51,M
4649,Chandana Mallya,70,F
4650,Yogesh Kamath,34,M
4650,Nandish Bandi,60,M
4651,Uma Shanbhag,20,F
4651,Nandini Jadhav,65,F
4652,Shivakumar Khan,64,M
4657,Chandana Mudaliar,30,F
4657,Hanumantha Murthy,40,M
4658,Vani Shetty,21,F
4659,Ganesh Angadi,61,M
4659,Lokesh Mudaliar,59,M
4660,Balaji Khan,60,M
4660,Mohammed Pawar,24,M
4661,Vinay Bandi,29,M
4663,Ganesh Jadhav,23,M
4664,Suresh Wali,54,M
4665,Darshan Iyer,22,M
4667,Dinesh Shanbhag,17,M
4668,Omkar Kumar,66,M
4668,Imran Mallya,41,M
4669,Pavan Desai,62,M
4669,Anitha Bhat,47,F
4670,Roopa Lamani,37,F
4670,Mamatha Kamath,51,F
4671,Hemalatha Kulkarni,26,F
4671,Ishwarya Badiger,58,F
4674,Gowramma Wali,68,F
4675,Savitha Kamath,56,F
4676,Srinivas Sharma,53,M
4676,Bhavya Chavan,32,F
4679,Lalitha Nayaka,48,F
4679,Abdul Jadhav,44,M
4680,Abdul Naik,58,M
4680,Venkatesh Patil,45,M
4681,Usha Sharma,43,F
4681,Puneeth Desai,59,M
4682,Jyothi Reddy,31,F
4682,Anand Pawar,45,M
4684,Gayathri Shetty,40,F
4685,Uday Gowda,60,M
4686,Indira Jadhav,56,F
4688,Uma Suvarna,58,F
4689,Lohith Rao,61,M
4690,Anitha Devadiga,26,F
4691,Ishwarya Chavan,18,F
4691,Kamala Kumar,27,F
4692,Anitha Belagavi,37,F
4693,Suresh Hiremath,28,M
4693,Latha Patil,48,F
4695,Kalpana Chavan,30,F
4696,Mahesh Gaonkar,24,M
4697,Shivakumar Pujari,69,M
4697,Omkar Pujari,17,M
4698,Sandeep Kodagu,58,M
4699,Omkar Wali,49,M
4700,Triveni Gowda,16,F
4700,Sahana Kattimani,61,F
4701,Pallavi Madiwalar,40,F
4702,Naveen Pawar,62,M
4702,Madhu Mudaliar,17,M
4704,Bhavya Salian,35,F
4704,Devaraj Hiremath,47,M
4705,Vijay Naik,29,M
4707,Jagadish Reddy,65,M
4710,Jyothi Kumar,49,F
4712,Anil Nayaka,18,M
4712,Karthik Shanbhag,29,M
4713,Praveen Gowda,31,M
4714,Imran Reddy,61,M
4715,Mamatha Angadi,19,F
4715,Farhan Nayaka,23,M
4717,Kamala Doddamani,23,F
4717,Devaraj Iyer,39,M
4718,Dinesh Pawar,22,M
4719,Balaji Suvarna,39,M
4720,Deepika Rai,28,F
4721,Manjunath Shetty,66,M
4722,Balaji Belagavi,17,M
4723,Varun Angadi,46,M
4724,Mohammed Acharya,67,M
4724,Basavaraj Hegde,34,M
4727,Meena Badiger,45,F
4727,Krishna Chavan,53,M
4730,Dhanya Doddamani,57,F
4730,Triveni Desai,48,F
4731,Praveen Acharya,54,M
4731,Santosh Gowda,25,M
4732,Yashoda Patil,41,F
4733,Manjunath Mudaliar,63,M
4733,Noor Bhat,64,F
4736,Farhan Mallya,39,M
4737,Bhavya Lamani,66,F
4738,Lalitha Khan,39,F
4738,Lalitha Patil,36,F
4739,Ayesha Bhat,31,F
4741,Lohith Doddamani,45,M
4743,Fatima Chavan,43,F
4743,Basavaraj Bhat,60,M
4746,Madhu Shanbhag,50,M
4746,Ayesha Kodagu,18,F
4747,Zeenath Shanbhag,38,F
4749,Pavan Madiwalar,40,M
4750,Padma Mallya,54,F
4750,Nandish Khan,28,M
4755,Triveni Angadi,27,F
4756,Yashwanth Nayaka,54,M
4756,Prakash Uppar,45,M
4758,Omkar Pawar,60,M
4758,Lakshmi Hiremath,21,F
4760,Jyothi Salian,49,F
4760,Harish Suvarna,52,M
4761,Tejaswini Kattimani,34,F
4762,Balaji Rai,19,M
4762,Dhanya Badiger,31,F
4763,Chetan Doddamani,19,M
4765,Roopa Desai,21,F
4767,Reshma Hegde,65,F
4767,Vinay Hadimani,65,M
4768,Shwetha Uppar,45,F
4768,Mamatha Murthy,20,F
4769,Dinesh Kattimani,17,M
4769,Thimmaiah Kumar,67,M
4770,Shivakumar Reddy,34,M
4770,Karthik Kulkarni,58,M
4771,Chandru Mallya,65,M
4771,Praveen Kumar,28,M
4774,Vinay Rai,18,M
