AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,FatherName,PersonID
2028,1978,Sunitha Belagai,45,F,Tanveer,A1
2029,1979,Thimmaiah Doddamani,43,M,Omkar,A1
2030,1980,Sandeep Pawar,38,M,,A1
2031,1981,Triveni Talawar,26,F,Sharath,A1
2032,1982,Gopal Kulkarni,29,M,Vinay,A1
2033,1983,Nandish Lamani,47,M,Hanumantha,A1
2034,1984,Chandana Lamani,40,F,Suresh,A1
2035,1985,Pavan Wali,26,M,Ravi,A1
2036,1986,Rajesh Pawar,42,M,Arun,A1
2037,1987,Thimmaiah Bhat,32,M,Nandish,A1
2038,1988,Anand Salian,52,M,Madhu,A1
2039,1989,Rajesh Doddamani,51,M,,A1
2040,1990,Naveen Kumar,35,M,,A1
2041,1991,Farhan Badiger,42,M,,A1
2042,1992,Raghavendra Bhat,34,M,Karthik,A1
2043,1993,Nandish Rai,29,M,Karthik,A1
2044,1994,Zameer Kamah,41,M,Basavaraj,A1
2045,1995,Kiran Kattimani,43,M,Darshan,A1
2046,1996,Lokesh Kodagu,20,M,Balaji,A1
2047,1997,Arun Murthy,31,M,Santosh,A1
2048,1998,Manjula Kattimani,32,F,Puneeth,A1
2049,1999,Vijay Murthy,43,M,,A1
2050,2000,Krishna Kodagu,42,M,Anand,A1
2051,2001,Lokesh Gwda,49,M,Uday,A1
2052,2002,Salman Pawar,41,M,Sandeep,A1
2053,2003,Santosh Hiremath,39,M,,A1
2054,2004,Harish Chavan,24,M,Gopal,A1
2055,2005,Kiran Devadiga,42,M,Karthik,A1
2056,2006,Ravi Hadimani,55,M,Mohammed,A1
2057,2007,Anil Devadiga,34,M,Devaraj,A1
2058,2008,Eshwar Reddy,19,M,Nandish,A1
2059,2009,Mahesh Desai,32,M,,A1
2060,2010,Praveen Naik,36,M,Basavaraj,A1
2061,2011,Lohith Iyer,45,M,,A1
2062,2012,Imran Kattimani,38,M,Raghavendra,A1
2063,2013,Omkar Dodamani,22,M,Girish,A1
2064,2014,Yogesh Shetty,25,M,,A1
2065,2015,Bhavya Pujari,50,F,Lohith,A1
2066,2016,Waseem Iyer,54,M,Anand,A1
2067,2017,Umesh Hadimani,35,M,Praveen,A1
2068,2018,Salman Kulkarni,41,M,Ranganath,A1
2069,2019,Zameer Rai,27,M,,A1
2070,2020,Dinesh Talawar,32,M,Nithin,A1
2071,2021,Anitha Belagavi,37,F,Thimmaiah,A1
2072,2022,Rajesh Kan,23,M,Hanumantha,A1
2073,2023,Girish Iyer,43,M,,A1
2074,2024,Jagadish Shanbhag,41,M,Sandeep,A1
2075,2025,Venkatesh Talawar,19,M,Thimmaiah,A1
2076,2026,A. Madiwalar,47,M,,A1
2077,2027,Ramesh Shetty,49,M,Uday,A1
2078,2028,Jagadish Mudaliar,38,M,Mohammed,A1
2079,2029,Chaitra Anadi,40,F,Madhu,A1
2080,2030,Chetan Mallya,28,M,Thimmaiah,A1
2081,2031,Balaji Shetty,32,M,Nagaraj,A1
2082,2032,Zameer Kamath,30,M,Tanveer,A1
2083,2033,Zeenath Bhat,32,F,,A1
2084,2034,Krishna Suvarna,36,M,Basavaraj,A1
2085,2035,Bhavya Suvara,31,F,,A1
2086,2036,Omkar Reddy,55,M,Nithin,A1
2087,2037,Lohith Gaonkar,44,M,,A1
2088,2038,Vinay Hiremath,40,M,,A1
2089,2039,Devaraj Mudaliar,31,M,Sandeep,A1
2090,2040,Devaraj Lamani,50,M,Lokesh,A1
2091,2041,Yogesh Kattimani,27,M,Anil,A1
2092,2042,R. Kodagu,30,M,Mohammed,A1
2093,2043,Naveen Murthy,48,M,Sharath,A1
2094,2044,Kiran Hadimni,40,M,Thimmaiah,A1
2095,2045,Abdul Madiwalar,46,M,,A1
2096,2046,Eshwar Badiger,19,M,Santosh,A1
2097,2047,Praveen Hdimani,21,M,,A1
2098,2048,Ganesh Setty,47,M,,A1
2099,2049,Lohith Chavan,54,M,Nandish,A1
2100,2050,Puneeth Hadimani,29,M,,A1
2101,2051,Roopa Shetty,27,F,Chetan,A1
2102,2052,Suresh Hegde,42,M,,A1
2103,2053,Krishna Mudaliar,54,M,Madhu,A1
2104,2054,Gopal Kamath,34,M,Ravi,A1
2105,2055,Prakash Kamath,19,M,Kiran,A1
2106,2056,Nagaraj Kumar,19,M,Uday,A1
2107,2057,Ganesh Wali,22,M,Tanveer,A1
2108,2058,M. Kumar,41,M,,A1
2109,2059,Manjunath Rai,51,M,Krishna,A1
2110,2060,Manjula Patil,41,F,Lohith,A1
2111,2061,Srinivas Kamath,40,M,Devaraj,A1
2112,2062,G. Angadi,23,M,Omkar,A1
2113,2063,Sandeep Rao,45,M,Yashwanth,A1
2114,2064,Raghavendra Badigr,48,M,Dinesh,A1
2115,2065,Bindu Patil,46,F,Hanumantha,A1
2116,2066,Lalitha Suvarna,54,F,Santosh,A1
2117,2067,Yogesh Mudaliar,49,M,Waseem,A1
2118,2068,Zameer,51,M,Shivakumar,A1
2119,2069,Umesh Chavan,29,M,Nithin,A1
2120,2070,Vinay Badiger,29,M,,A1
2121,2071,Santosh Acharya,50,M,,A1
2122,2072,Darshan Madiwalar,40,M,Yogesh,A1
2123,2073,Hanumantha Gaonkar,36,M,,A1
2124,2074,Hanumantha Shetty,26,M,Pavan,A1
2125,2075,Chaitra Khan,39,F,Yogesh,A1
2126,2076,Hanumantha Jadhav,49,M,,A1
2127,2077,Raghavendra Mudaliar,50,M,Darshan,A1
2128,2078,Jagadish Shetty,49,M,Chandru,A1
2129,2079,S. Bandi,49,M,Sandeep,A1
2130,2080,Karthik Jadhav,20,M,Ranganath,A1
2131,2081,Nandish Lamani,49,M,,A1
2132,2082,Latha Mallya,44,F,,A1
2133,2083,Ramesh Angadi,54,M,Pavan,A1
2134,2084,Hanumantha Jadhav,49,M,Pavan,A1
2135,2085,Raghavendra Pawar,53,M,Santosh,A1
2136,2086,Madhu Belagavi,53,M,,A1
2137,2087,Karthik Kumar,18,M,Arun,A1
2138,2088,Santosh Khan,34,M,Thimmaiah,A1
2139,2089,Reshma Hadimani,22,F,Chandru,A1
2140,2090,Nithin Reddy,36,M,,A1
2141,2091,Karthik Gaonkar,27,M,Waseem,A1
2142,2092,Uday Lamani,22,M,,A1
2143,2093,Yashwanth Desai,37,M,Anil,A1
2144,2094,Lokesh Wali,50,M,Yashwanth,A1
2145,2095,Gopal Pujari,24,M,Krishna,A1
2146,2096,Puneeth Pujari,21,M,Sandeep,A1
2147,2097,Mahesh Angadi,40,M,Yogesh,A1
2148,2098,Praveen Naik,37,M,Basavaraj,A1
2149,2099,Abdul Mudaliar,22,M,Imran,A1
2150,2100,Manjunath Hiremah,37,M,Gopal,A1
2151,2101,Umesh Kulkarni,37,M,Lohith,A1
2152,2102,Ganesh Khan,51,M,G.,A1
2153,2103,Meena Devadiga,37,F,Thimmaiah,A1
2154,2104,Raghavendra Suvarna,39,M,Sandeep,A1
2155,2105,Ravi Shanbhag,22,M,,A1
2156,2106,Nandini Pujari,54,F,Sharath,A1
2157,2107,Harish Gaonkar,51,M,Karthik,A1
2158,2108,Shivakumar Mudaliar,41,M,Manjunath,A1
2159,2109,Pavan Pujari,25,M,Suresh,A1
2160,2110,Naveen Bandi,19,M,Thimmaiah,A1
2161,2111,Kiran Hiremath,22,M,Balaji,A1
2162,2112,Ganesh Iyer,21,M,Sandeep,A1
2163,2113,Reshma Badiger,17,F,Yashwanth,A1
2164,2114,Devaraj Acharya,52,M,,A1
2165,2115,Gopal Shanbhag,51,M,,A1
2166,2116,Srinivas Kan,32,M,,A1
2167,2117,Yogesh Gowda,53,M,Naveen,A1
2168,2118,Abdul Sharma,27,M,Srinivas,A1
2169,2119,Sharath Nayaka,47,M,,A1
2170,2120,Omkar Mallya,19,M,Srinivas,A1
2171,2121,Hanumantha Gaonkar,36,M,Gopal,A1
2172,2122,Chetan Hiremath,39,M,Jagadish,A1
2173,2123,Salman Kamath,27,M,Yogesh,A1
2174,2124,Prakash Shetty,38,M,Chetan,A1
2175,2125,Balaji Blagavi,52,M,Chandru,A1
2176,2126,Anil Kamath,52,M,Rajesh,A1
2177,2127,Basavaraj Desai,29,M,Darshan,A1
2178,2128,Girish Gouda,53,M,Raghavendra,A1
2179,2129,Thimmaiah Doddamani,45,M,,A1
2180,2130,Girish Khan,53,M,Umesh,A1
2181,2131,Tanveer Kattimani,19,M,Sandeep,A1
2182,2132,Manjunath Kumar,28,M,,A1
2183,2133,Ravi Bhat,23,M,Eshwar,A1
2184,2134,Puneeth Pujari,30,M,Madhu,A1
2185,2135,Venkatesh Pujari,52,M,Ramesh,A1
2186,2136,Chandru,18,M,Darshan,A1
2187,2137,Yogesh Kattimani,27,M,Sharath,A1
2188,2138,Srinivas Saian,19,M,Praveen,A1
2189,2139,Farhan Angadi,50,M,Gopal,A1
2190,2140,Dinesh Shetty,52,M,Praveen,A1
2191,2141,Arun Bhat,45,M,Abdul,A1
2192,2142,Imran Kamath,55,M,Vinay,A1
2193,2143,Puneeth Kamath,47,M,Sharath,A1
2194,2144,Savitha Pujari,41,F,Chetan,A1
2195,2145,Raghavendra Reddy,29,M,Krishna,A1
2196,2146,Gopal Mallya,40,M,Suresh,A1
2197,2147,Anand Sharma,31,M,Puneeth,A1
2198,2148,Omkar Belagavi,22,M,Srinivas,A1
2199,2149,Karthik Pujari,49,M,Devaraj,A1
2200,2150,Sharath Wali,19,M,Prakash,A1
2201,2151,Rajesh Rai,52,M,Gopal,A1
2202,2152,Vijay Belagavi,24,M,Venkatesh,A1
2203,2153,Ganesh Madiwalar,45,M,Dinesh,A1
2204,2154,Zameer Devaiga,31,M,Nandish,A1
2205,2155,Ramesh Kumaar,43,M,,A1
2206,2156,Santosh Devadiga,43,M,Lokesh,A1
2207,2157,Girish Uppar,21,M,Sharath,A1
2208,2158,Venkatesh Kulkarni,37,M,Yashwanth,A1
2209,2158,Vinay Bhat,17,M,,A2
2210,2159,Jagadish Salian,30,M,Ravi,A1
2211,2160,Vinay Uppar,49,M,Sharath,A1
2212,2161,Sunil Hadimani,50,M,,A1
2213,2162,Ravi Jadhav,28,M,Tanveer,A1
2214,2163,Raghavendra Wali,37,M,Naveen,A1
2215,2164,Omkar Gowda,27,M,,A1
2216,2165,Suresh Mudaliar,25,M,Umesh,A1
2217,2166,Devaraj Hadimani,19,M,Vijay,A1
2218,2167,Chandru Reddy,33,M,,A1
2219,2168,Harish Jadhav,50,M,Praveen,A1
2220,2169,Dinesh Murthy,22,M,Mahesh,A1
2221,2170,Kiran Hadimani,21,M,Imran,A1
2222,2171,Krishna Gaonkar,21,M,Salman,A1
2223,2172,Srinivas Salian,44,M,Mahesh,A1
2224,2173,Srinivas Kattimani,34,M,Imran,A1
2225,2174,Santosh Devadiga,43,M,Ganesh,A1
2226,2175,Harini Kulkarni,48,F,Sharath,A1
2227,2176,Vijay Pwar,47,M,Waseem,A1
2228,2177,Devaraj Acarya,18,M,Shivakumar,A1
2229,2178,Girish Saian,52,M,Jagadish,A1
2230,2179,Pavan Chavan,42,M,Yogesh,A1
2231,2180,Imran Desai,44,M,Umesh,A1
2232,2181,Usha Gaonkar,49,F,,A1
2233,2182,Pavan Lamani,35,M,Nagaraj,A1
2234,2183,Chandru Sharma,21,M,Waseem,A1
2235,2184,Salman Nayaka,25,M,Dinesh,A1
2236,2185,Anand Mallya,29,M,Darshan,A1
2237,2186,Mohammed Khan,52,M,Anil,A1
2238,2187,Harini Kodagu,22,F,Uday,A1
2239,2188,Nithin Gowda,42,M,,A1
2240,2189,Waseem Madiwalar,42,M,Dinesh,A1
2241,2190,Sandeep Sharma,46,M,Yogesh,A1
2242,2191,Venkatesh Madiwalar,56,M,Nagaraj,A1
2243,2192,B. Patil,52,M,Lohith,A1
2244,2193,Karthik Reddy,42,M,Venkatesh,A1
2245,2194,Pavan Chavan,48,M,,A1
2246,2195,Varun Hegde,53,M,Arun,A1
2247,2196,Naveen Acharya,50,M,Prakash,A1
2248,2197,Devaraj Bandi,34,M,Ranganath,A1
2249,2198,Sandeep Kumar,19,M,Ramesh,A1
2250,2199,Vinay Doddamani,22,M,Srinivas,A1
2251,2200,Farhan Angadi,52,M,Gopal,A1
2252,2201,Nandish Mallya,19,M,,A1
2253,2202,Dinesh Murthy,29,M,Yogesh,A1
2254,2203,Yogesh Badiger,39,M,Tanveer,A1
2255,2204,Imran Bandi,30,M,Nandish,A1
2256,2205,Prakash Nayaka,50,M,Krishna,A1
2257,2206,Srinivas Acharya,51,M,H.,A1
2258,2207,Nithin Nayaka,30,M,Tanveer,A1
2259,2208,Vani Chavan,49,F,Mohammed,A1
2260,2209,Farhan Nayaka,19,M,Omkar,A1
2261,2210,Pallavi Madiwalar,32,F,Nagaraj,A1
2262,2211,Vinay Rai,29,M,Basavaraj,A1
2263,2212,Krishna Devdiga,42,M,Ganesh,A1
2264,2213,Rizwan Doddamani,33,M,Krishna,A1
2265,2214,Naveen Jadhav,29,M,Shivakumar,A1
2266,2215,Nandish Uppar,44,M,Anand,A1
2267,2216,Yogesh Kulkarni,51,M,Farhan,A1
2268,2217,Manjula Patil,41,F,,A1
2269,2218,Sharath Patil,26,M,Kiran,A1
2270,2219,Anil Acharya,45,M,Sunil,A1
2271,2220,Nagaraj Devadiga,39,M,Darshan,A1
2272,2221,Yashwanth Lamani,55,M,Omkar,A1
2273,2222,Ranganath Iyer,27,M,Chandru,A1
2274,2223,Lokesh Pawar,50,M,Hanumantha,A1
2275,2224,Thimmaiah Murthy,44,M,Suresh,A1
2276,2225,Zameer Shanbhag,51,M,Prakash,A1
2277,2226,Rizwan Iyer,21,M,Thimmaiah,A1
2278,2227,Chaitra Wali,23,F,Mohammed,A1
2279,2228,Zameer Kumar,44,M,Sandeep,A1
2280,2229,Ramesh Devadiga,26,M,,A1
2281,2230,Gowramma Kodagu,42,F,Nandish,A1
2282,2231,Noor Acharya,48,F,Farhan,A1
2283,2232,Vinay Salian,38,M,Chetan,A1
2284,2233,Mamatha Wali,18,F,Darshan,A1
2285,2234,Sunitha Gowda,32,F,Ganesh,A1
2286,2235,Girish Kattimani,33,M,Ravi,A1
2287,2236,Mahesh Angadi,24,M,Ranganath,A1
2288,2237,Naveen Angadi,41,M,Abdul,A1
2289,2238,Imran Badiger,35,M,Krishna,A1
2290,2239,Kalpana Badi,33,F,Anand,A1
2291,2240,S. Hegde,40,F,Yogesh,A1
2292,2241,Vijay Uppar,40,M,Ganesh,A1
2293,2242,Varun Belagavi,39,M,Venkatesh,A1
2294,2243,Hanumantha Desai,54,M,Praveen,A1
2295,2244,Yogesh Kulkarni,23,M,,A1
2296,2245,Zameer Chavan,53,M,Prakash,A1
2297,2246,Vinay Pujari,30,M,Abdul,A1
2298,2247,Meena Madiwalar,35,F,,A1
2299,2248,Balaji Naik,33,M,Lohith,A1
2300,2249,Pavan Shetty,24,M,Uday,A1
2301,2250,Yogesh Kattimani,48,M,,A1
2302,2251,Ramesh Shetty,25,M,Basavaraj,A1
2303,2252,Santosh Kattimani,42,M,Uday,A1
2304,2253,Devaraj Sharma,17,M,Jagadish,A1
2305,2254,Girish Rai,34,M,Suresh,A1
2306,2255,Ranganath Pujari,30,M,Krishna,A1
2307,2256,Ganesh Rai,27,M,Harish,A1
2308,2257,Zameer Lamani,38,M,Vinay,A1
2309,2258,D. Hiremath,40,M,Sandeep,A1
2310,2259,Suresh Kamath,18,M,,A1
2311,2260,Karthik Angadi,55,M,Balaji,A1
2312,2261,Manjula Doddamani,18,F,Nithin,A1
2313,2262,Nandish Hegde,37,M,Raghavendra,A1
2314,2263,Nagaraj Madiwalar,27,M,Omkar,A1
2315,2264,Omkar Mudaliar,24,M,Rizwan,A1
2316,2265,Suresh Badiger,24,M,Abdul,A1
2317,2266,Latha Kamath,33,F,Umesh,A1
2318,2267,Darshan Mallya,22,M,,A1
2319,2268,Naveen Devadiga,38,M,Devaraj,A1
2320,2269,Sunil Reddy,26,M,Naveen,A1
2321,2270,Meena Chavan,33,F,Nagaraj,A1
2322,2271,Vidya Suvarna,51,F,Manjunath,A1
2323,2272,Srinivas Acharya,54,M,,A1
2324,2273,Naveen Jadhav,50,M,Harish,A1
2325,2274,Naveen Reddy,31,M,Dinesh,A1
2326,2275,Santosh Talawar,18,M,,A1
2327,2276,Manjunath Jadhav,24,M,Jagadish,A1
2328,2277,Farhan Shetty,39,M,Uday,A1
2329,2278,Suresh Rai,25,M,Balaji,A1
2330,2279,Manjunath Acharya,31,M,Santosh,A1
2331,2280,Vinay Shanbhag,46,M,Anand,A1
2332,2281,Usha Desai,25,F,Abdul,A1
2333,2282,Praveen Khan,52,M,Ramesh,A1
2334,2283,Imran Talawar,55,M,Yogesh,A1
2335,2284,A. Doddamani,44,M,Chetan,A1
2336,2285,Raghavendra Devadiga,23,M,Waseem,A1
2337,2286,Ramesh Pawar,28,M,Chetan,A1
2338,2287,Nithin Gaonkar,49,M,Umesh,A1
2339,2288,Nithin Readdy,36,M,Santosh,A1
2340,2289,Ranganath Mallya,31,M,Devaraj,A1
2341,2290,Sandeep Salian,34,M,Ranganath,A1
2342,2291,Zameer Kattimani,49,M,Gopal,A1
2343,2292,Usha Lamani,43,F,Raghavendra,A1
2344,2293,Jagadish Salian,18,M,Praveen,A1
2345,2294,Mohammed Pujari,23,M,Ramesh,A1
2346,2295,Pooja Shanbhag,36,F,Manjunath,A1
2347,2296,Rizwan Acharya,42,M,,A1
2348,2297,Reshma Kodagu,20,F,Chetan,A1
2349,2298,Reshma Khan,52,F,Rizwan,A1
2350,2299,Raghavendra Bhat,28,M,Yogesh,A1
2351,2300,Akshata Kattimai,29,F,Hanumantha,A1
2352,2301,Krishna Kumar,39,M,Manjunath,A1
2353,2302,Omkar Pujari,46,M,Sandeep,A1
2354,2303,Triveni Talawar,40,F,Santosh,A1
2355,2304,Ravi Bandi,38,M,Vijay,A1
2356,2305,Deepika Chavan,27,F,Balaji,A1
2357,2306,Puneeth Kodagu,40,M,Basavaraj,A1
2358,2307,Shivakumar Badi,51,M,Farhan,A1
2359,2308,Mahesh Devadiga,22,M,Girish,A1
2360,2309,Zeenath Badiger,55,F,Ganesh,A1
2361,2310,Rizwan Kodagu,54,M,Thimmaiah,A1
2362,2311,Balaji Iyer,38,M,Zameer,A1
2363,2312,Shivakumar Belagavi,50,M,Lohith,A1
2364,2313,Usha Lamani,26,F,Madhu,A1
2365,2314,Lakshmi Doddamani,38,F,Lohith,A1
2366,2315,Nithin Gowda,42,M,,A1
2367,2316,H. Devadiga,39,M,Rajesh,A1
2368,2317,Eshwar Devadiga,21,M,Yashwanth,A1
2369,2318,Manjunath Khn,22,M,Farhan,A1
2370,2319,Lohith Talawar,42,M,,A1
2371,2320,Kalpana Kattimani,41,F,Karthik,A1
2372,2321,Prakash Gowda,40,M,Madhu,A1
2373,2322,Dinesh Kamath,33,M,Praveen,A1
2374,2323,B. Acharya,23,M,Abdul,A1
2375,2324,Venkatesh Talawar,30,M,Balaji,A1
2376,2325,Ranganath Desai,50,M,Devaraj,A1
2377,2326,Gopal Shanbhag,52,M,,A1
2378,2327,Balaji Kulkarni,46,M,Naveen,A1
2379,2328,Nandini Chavan,22,F,Uday,A1
2380,2329,Devaraj Hirmath,43,M,Mahesh,A1
2381,2330,Nagaraj Rai,39,M,,A1
2382,2331,Sharath Sharma,29,M,Jagadish,A1
2383,2332,Hanumantha Iyer,31,M,Kiran,A1
2384,2333,Naveen Devadiga,42,M,Waseem,A1
2385,2334,Sandeep Badiger,35,M,Ramesh,A1
2386,2335,Sabiha Deadiga,55,F,,A1
2387,2336,Venkatesh Wali,49,M,Ranganath,A1
2388,2337,Lohith Murthy,44,M,,A1
2389,2338,Prakash Talawar,46,M,Yashwanth,A1
2390,2339,Karthik Kamath,40,M,Vijay,A1
2391,2340,Chandana Khan,18,F,Arun,A1
2392,2341,Vidya Kmar,23,F,Rizwan,A1
2393,2342,Lohith Rai,29,M,Anand,A1
2394,2343,Ranganath Gaonkr,38,M,Manjunath,A1
2395,2344,Ishwarya Suvarna,51,F,Prakash,A1
2396,2345,Pallavi Jadhav,52,F,,A1
2397,2346,Rizwan Kodagu,52,M,,A1
2398,2347,Sandeep Jadhav,28,M,,A1
2399,2348,Varun Murthy,26,M,Vinay,A1
2400,2349,Rajesh,38,M,Venkatesh,A1
2401,2350,Devaraj Mudaliar,21,M,Suresh,A1
2402,2351,Nithin Rai,29,M,Jagadish,A1
2403,2352,Yogesh Gaonkar,30,M,Anil,A1
2404,2353,Nandish Salian,18,M,,A1
2405,2354,Chetan Upar,24,M,Karthik,A1
2406,2355,Manjunath Nayaka,39,M,Shivakumar,A1
2407,2356,Lohith Chavan,27,M,Ravi,A1
2408,2357,Yashwanth Hadimani,39,M,Yogesh,A1
2409,2358,Sharath Murthy,51,M,Devaraj,A1
2410,2359,Eshwar Murthy,24,M,Praveen,A1
2411,2360,Gowramma Acharya,23,F,Vinay,A1
2412,2361,Harini Kodagu,21,F,Uday,A1
2413,2362,Deepa Naik,50,F,,A1
2414,2363,Rizwan Kumar,52,M,Pavan,A1
2415,2364,Madhu Naik,52,M,,A1
2416,2365,D. Pawar,46,M,,A1
2417,2366,Lalitha Jadhav,23,F,Yogesh,A1
2418,2367,Omkar Hiremath,39,M,Tanveer,A1
2419,2368,Basavaraj Belagavi,25,M,,A1
2420,2369,Rizwan Sharma,41,M,,A1
2421,2370,Varun Angadi,47,M,Manjunath,A1
2422,2371,Harish Devadiga,39,M,Rajesh,A1
2423,2372,Gopal Uppar,40,M,Puneeth,A1
2424,2373,Rizwan Shanbhag,30,M,Abdul,A1
2425,2374,Praveen Badier,32,M,Farhan,A1
2426,2375,Kalpana Badiger,50,F,Sandeep,A1
2427,2376,Shwetha Rao,31,F,,A1
2428,2377,Vinay Chavan,38,M,Manjunath,A1
2429,2378,Thimmaiah Badiger,37,M,Nandish,A1
2430,2379,Chandru Devadiga,21,M,Anand,A1
2431,2380,Arun Uppar,18,M,Waseem,A1
2432,2381,Ravi Acharya,29,M,,A1
2433,2382,Balaji Acharya,21,M,,A1
2434,2383,Prakash Salian,45,M,Sharath,A1
2435,2384,Mohammed Rai,50,M,Puneeth,A1
2436,2385,Prakash Pujari,22,M,Dinesh,A1
2437,2386,Hemalatha Khan,20,F,Chetan,A1
2438,2387,Prakash Kodagu,34,M,Sandeep,A1
2439,2388,Lokesh Patil,34,M,Krishna,A1
2440,2389,Praveen Pawr,44,M,Vijay,A1
2441,2390,Pavan Chavan,36,M,Puneeth,A1
2442,2391,Krishna Naik,38,M,Nagaraj,A1
2443,2392,Prakash Kulkarni,18,M,,A1
2444,2393,Prakash Hegde,22,M,Dinesh,A1
2445,2394,Ananya Madiwalar,37,F,Nithin,A1
2446,2395,Lokesh Shanbhag,29,M,Naveen,A1
2447,2396,Akshata Khan,44,F,Karthik,A1
2448,2397,Krishna Doddamani,55,M,Uday,A1
2449,2397,Venkatesh Slian,42,M,,A2
2450,2397,Thimmaiah Lamani,26,M,Nagaraj,A3
2451,2398,Dhanya Murthy,47,F,Mahesh,A1
2452,2399,Gopal Angadi,44,M,Srinivas,A1
2453,2400,Uday Hegde,47,M,Ramesh,A1
2454,2401,Arun Talawar,41,M,Suresh,A1
2455,2402,Lohith Rai,28,M,Anand,A1
2456,2403,Srinivas Kattimani,49,M,Harish,A1
2457,2404,Karthik Murthy,38,M,Praveen,A1
2458,2405,Kalpana Hegde,29,F,Farhan,A1
2459,2406,Dinesh Uppar,39,M,Praveen,A1
2460,2407,Nagaraj Nayaka,41,M,Sandeep,A1
2461,2408,Rizwan Nak,53,M,Sharath,A1
2462,2409,Srinivas Mallya,25,M,,A1
2463,2410,Pavan Pujari,27,M,Salman,A1
2464,2411,Lohith Mudaliar,29,M,Vinay,A1
2465,2412,Sharath Belagavi,44,M,Karthik,A1
2466,2413,Raghavendra Mualiar,47,M,Sandeep,A1
2467,2414,Shwetha Rao,30,F,Pavan,A1
2468,2415,Praveen Kumar,45,M,Chandru,A1
2469,2416,Vijay Suvarna,31,M,Salman,A1
2470,2417,Venkatesh Mallya,23,M,,A1
2471,2418,Suresh Acharya,55,M,,A1
2472,2419,Suresh Murhy,38,M,Omkar,A1
2473,2420,Yogesh Mudaliar,49,M,Waseem,A1
2474,2421,Prakash Koagu,32,M,Farhan,A1
2475,2422,Anil Salian,25,M,Mahesh,A1
2476,2423,Uday Khan,29,M,Dinesh,A1
2477,2424,Nandish Gaonkar,54,M,Mohammed,A1
2478,2425,Ravi Hadimani,53,M,Mohammed,A1
2479,2426,Shivakumar Uppar,28,M,Santosh,A1
2480,2427,Nandish Salian,32,M,,A1
2481,2428,Y. Hegde,24,M,Lohith,A1
2482,2429,Nithin Kulkarni,50,M,Omkar,A1
2483,2430,Lalitha Wali,37,F,Uday,A1
2484,2431,Dinesh Hadimani,36,M,Sandeep,A1
2485,2432,Anil Shetty,54,M,Praveen,A1
2486,2433,Uday Acharya,29,M,Umesh,A1
2487,2434,Sunil Desi,34,M,Anil,A1
2488,2435,Eshwar Patil,51,M,Arun,A1
2489,2436,Mohammed Desai,41,M,Karthik,A1
2490,2437,Naveen Chavan,44,M,Girish,A1
2491,2438,Shwetha Gowda,31,F,Nandish,A1
2492,2439,Sharath Acharya,54,M,,A1
2493,2440,Abdul Chaan,51,M,Vijay,A1
2494,2441,Basavaraj Madiwalar,48,M,,A1
2495,2442,Padma Iyer,19,F,,A1
2496,2443,Hanumantha Kodagu,47,M,Devaraj,A1
2497,2444,Rajesh Naik,47,M,Yashwanth,A1
2498,2445,Mohamad Madiwalar,46,M,Pavan,A1
2499,2446,Karthik Hiremath,28,M,Sandeep,A1
2500,2447,Hanumantha Murthy,22,M,Sandeep,A1
2501,2448,Prakash Khan,29,M,Salman,A1
2502,2449,P. Bhat,19,M,,A1
2503,2450,Rachana Angadi,49,F,Girish,A1
2504,2451,Suresh Angadi,45,M,Ganesh,A1
2505,2452,Ganesh Sharma,37,M,,A1
2506,2453,Rachana Shetti,53,F,Uday,A1
2507,2454,Suresh Gaonkar,36,M,Karthik,A1
2508,2455,Nithin Belagavi,49,M,Venkatesh,A1
2509,2456,Puneeth Murthy,25,M,Yashwanth,A1
2510,2457,Vijay Kattimani,49,M,Eshwar,A1
2511,2458,Zameer Madiwalar,43,M,Rizwan,A1
2512,2459,Imran Pujari,34,M,Uday,A1
2513,2460,Ramesh Shetty,49,M,Uday,A1
2514,2461,Varun Hegde,42,M,Thimmaiah,A1
2515,2462,Uday Khan,48,M,Suresh,A1
2516,2463,Varun Bandi,43,M,Pavan,A1
2517,2464,Krishna Patil,49,M,Waseem,A1
2518,2465,Balaji Sharma,21,M,Hanumantha,A1
2519,2466,Lokesh Patil,38,M,Yogesh,A1
2520,2467,Rizwan Nyaka,50,M,Dinesh,A1
2521,2468,Sandeep Kodagu,43,M,Vijay,A1
2522,2469,Ranganath Suvarna,41,M,Anand,A1
2523,2470,Pavan Shetty,38,M,Uday,A1
2524,2471,Santosh Kattimani,19,M,Arun,A1
2525,2472,Venkatesh Nayaka,40,M,,A1
2526,2473,Ramesh Kattimani,19,M,Varun,A1
2527,2474,Vidya Gowda,30,F,Arun,A1
2528,2475,Anand Mallya,32,M,,A1
2529,2476,Ravi Sharma,46,M,Varun,A1
2530,2477,Mahesh Salin,52,M,Manjunath,A1
2531,2478,Abdul Shetty,21,M,Raghavendra,A1
2532,2479,Kalpana Talawar,39,F,Raghavendra,A1
2533,2480,Gopal Shanbhag,54,M,,A1
2534,2481,Netravati Shetty,24,F,Krishna,A1
2535,2482,Santosh Belagavi,53,M,Darshan,A1
2536,2483,V. Rai,47,M,Sharath,A1
2537,2484,Ramesh Lamani,29,M,Yogesh,A1
2538,2485,Shivakumar Rai,41,M,,A1
2539,2486,Lokesh Hadimani,34,M,Yogesh,A1
